,,,Metal Payable Percent (%)
992,Gold,18,0.1999969999999962
992,Gold,10,0.1999969999999962
992,Gold,24,0.1999969999999962
992,Gold,38,0.1999969999999962
992,Gold,8,0.1999969999999962
992,Gold,47,0.1999969999999962
932,Gold,11,0.1999969999999962
932,Gold,49,0.1999969999999962
932,Gold,46,0.1999969999999962
932,Gold,25,0.1999969999999962
932,Gold,18,0.1999969999999962
932,Gold,10,0.1999969999999962
932,Gold,24,0.1999969999999962
932,Gold,38,0.1999969999999962
932,Gold,8,0.1999969999999962
932,Gold,47,0.1999969999999962
932,Gold,16,0.1999969999999962
932,Gold,17,0.1999969999999962
932,Gold,4,0.1999969999999962
394,Zinc,34,16.852333
394,Zinc,21,16.852333
394,Zinc,3,16.852333
394,Zinc,40,16.852333
394,Zinc,6,16.852333
394,Zinc,20,16.701462000000006
394,Zinc,30,16.913321999999994
394,Zinc,29,17.130623
394,Zinc,7,17.021277999999995
394,Zinc,22,17.021277999999995
23,Zinc,23,29.470000999999996
23,Zinc,34,21.970000999999996
23,Zinc,21,16.096581
23,Zinc,3,16.660004
23,Zinc,40,16.190002000000007
23,Zinc,6,17.260002
23,Zinc,20,18.269997000000004
23,Zinc,30,18.375
23,Zinc,29,15.094336999999996
23,Zinc,7,15.065910000000002
23,Zinc,22,15.089996
465,Gold,47,1.0
465,Gold,16,1.0
465,Gold,17,1.0
465,Gold,4,1.0
465,Gold,19,1.0
465,Gold,41,1.0
711,Copper,18,3.0
711,Copper,10,3.0
711,Copper,24,3.0
711,Copper,38,3.0
711,Copper,8,3.0
711,Copper,47,3.0
711,Copper,16,3.0
711,Copper,17,3.0
711,Copper,4,3.0
711,Copper,19,3.0
711,Copper,41,3.0
711,Copper,9,3.0
711,Copper,42,3.0
711,Copper,48,3.0
711,Copper,32,3.0
711,Copper,43,3.0
711,Copper,2,3.0
711,Copper,26,3.0
711,Copper,12,3.0
711,Copper,35,3.0
711,Copper,0,3.0
711,Copper,13,3.0
711,Copper,15,3.0
711,Copper,14,3.0
711,Copper,37,3.0
1076,Gold,23,0.1999969999999962
1076,Gold,34,0.1999969999999962
1076,Gold,21,0.1999969999999962
1076,Gold,3,0.1999969999999962
1076,Gold,40,0.1999969999999962
1076,Gold,6,0.1999969999999962
1076,Gold,20,0.1999969999999962
1076,Gold,30,0.1999969999999962
1076,Gold,29,0.1999969999999962
1076,Gold,7,0.1999969999999962
1076,Gold,22,0.1999969999999962
1076,Gold,36,0.1999969999999962
1076,Gold,45,0.1999969999999962
1076,Gold,33,0.1999969999999962
1076,Gold,28,0.1999969999999962
1076,Gold,44,0.1999969999999962
1076,Gold,1,0.1999969999999962
1076,Gold,39,0.1999969999999962
1076,Gold,27,0.1999969999999962
1076,Gold,31,0.1999969999999962
1076,Gold,5,0.1999969999999962
1076,Gold,11,0.1999969999999962
1076,Gold,49,0.1999969999999962
1076,Gold,46,0.1999969999999962
1076,Gold,25,0.1999969999999962
1076,Gold,18,0.1999969999999962
1076,Gold,10,0.1999969999999962
1076,Gold,24,0.1999969999999962
1076,Gold,38,0.1999969999999962
1076,Gold,8,0.1999969999999962
1076,Gold,47,0.1999969999999962
1076,Gold,16,0.1999969999999962
1076,Gold,17,0.1999969999999962
1076,Gold,4,0.1999969999999962
1076,Gold,19,0.1999969999999962
1076,Gold,41,0.1999969999999962
1076,Gold,9,0.1999969999999962
1076,Gold,42,0.1999969999999962
1076,Gold,48,0.1999969999999962
1076,Gold,32,0.1999969999999962
1076,Gold,43,0.1999969999999962
1076,Gold,2,0.1999969999999962
634,Gold,23,5.0
634,Gold,34,5.0
634,Gold,21,5.0
634,Gold,3,5.0
634,Gold,40,5.0
634,Gold,6,5.0
634,Gold,20,5.0
634,Gold,30,5.0
634,Gold,29,5.0
634,Gold,7,5.0
634,Gold,22,5.0
634,Gold,36,5.0
634,Gold,45,5.0
634,Gold,33,5.0
634,Gold,28,5.0
634,Gold,44,5.0
634,Gold,1,5.0
634,Gold,39,5.0
634,Gold,27,5.0
634,Gold,31,5.0
634,Gold,5,5.0
634,Gold,11,5.0
634,Gold,49,5.0
634,Gold,46,5.0
634,Gold,25,5.0
634,Gold,18,5.0
634,Gold,10,5.0
634,Gold,24,5.0
634,Gold,38,5.0
634,Gold,8,5.0
634,Gold,47,5.0
634,Gold,16,5.0
634,Gold,17,5.0
634,Gold,4,5.0
634,Gold,19,5.0
634,Gold,41,5.0
634,Gold,9,5.0
634,Gold,42,5.0
1075,Copper,40,3.7931059999999945
1075,Copper,6,3.7931059999999945
1075,Copper,20,3.7931059999999945
1075,Copper,30,3.7931059999999945
1075,Copper,29,3.7931059999999945
1075,Copper,7,3.6666639999999973
1075,Copper,22,3.7931059999999945
1075,Copper,36,3.9285739999999976
1075,Copper,45,4.074073999999996
1075,Copper,33,4.230766000000003
1075,Copper,28,4.400002000000001
1075,Copper,44,4.583336000000003
1075,Copper,1,4.583336000000003
1075,Copper,39,4.556847000000005
1075,Copper,27,4.636054999999999
1075,Copper,31,4.583336000000003
1075,Copper,5,4.583336000000003
1075,Copper,11,4.583336000000003
1075,Copper,49,4.583336000000003
1075,Copper,46,4.583336000000003
1075,Copper,25,4.583336000000003
1075,Copper,18,4.583336000000003
1075,Copper,10,4.583336000000003
1075,Copper,24,4.583336000000003
1075,Copper,38,4.583336000000003
1075,Copper,8,4.583336000000003
1075,Copper,47,4.583336000000003
1075,Copper,16,4.583336000000003
1075,Copper,17,4.583336000000003
1075,Copper,4,4.583336000000003
1075,Copper,19,4.583336000000003
1075,Copper,41,4.583336000000003
1075,Copper,9,4.583336000000003
1075,Copper,42,4.583336000000003
1075,Copper,48,4.583336000000003
1075,Copper,32,4.583336000000003
1075,Copper,43,4.583336000000003
1075,Copper,2,4.583336000000003
1075,Copper,26,4.583336000000003
1075,Copper,12,4.583336000000003
1075,Copper,35,4.583336000000003
1075,Copper,0,4.583336000000003
1075,Copper,13,4.583336000000003
1075,Copper,15,4.583336000000003
1075,Copper,14,4.583336000000003
1075,Copper,37,4.583336000000003
386,Platinum,30,2.0
386,Platinum,29,2.0
386,Platinum,7,2.0
386,Platinum,22,2.0
386,Platinum,36,2.0
386,Platinum,45,2.0
386,Platinum,33,2.0
386,Platinum,28,2.0
386,Platinum,44,2.0
386,Platinum,1,2.0
386,Platinum,39,2.0
386,Platinum,27,2.0
386,Platinum,31,2.0
386,Platinum,5,2.0
386,Platinum,11,2.0
386,Platinum,49,2.0
386,Platinum,46,2.0
386,Platinum,25,2.0
386,Platinum,18,2.0
386,Platinum,10,2.0
386,Platinum,8,2.0
386,Platinum,47,2.0
386,Platinum,17,2.0
386,Platinum,9,2.0
386,Platinum,42,2.0
386,Platinum,43,2.0
386,Platinum,2,2.0
386,Platinum,26,2.0
386,Platinum,12,2.0
386,Platinum,35,2.0
386,Platinum,13,2.0
386,Platinum,15,2.0
386,Platinum,14,2.0
386,Platinum,37,2.0
440,Gold,5,0.0
440,Gold,11,0.0
440,Gold,49,0.0
440,Gold,46,0.0
440,Gold,25,0.0
110,Copper,23,3.5
110,Copper,34,3.5
110,Copper,21,3.5
110,Copper,3,3.5
110,Copper,40,3.5
110,Copper,6,3.5
110,Copper,20,3.5
110,Copper,30,3.5
110,Copper,29,3.5
110,Copper,7,3.5
110,Copper,22,3.5
110,Copper,36,3.5
110,Copper,45,3.5
110,Copper,33,3.5
110,Copper,28,3.5
110,Copper,44,3.5
110,Copper,1,3.5
110,Copper,39,3.5
110,Copper,27,3.5
110,Copper,31,3.5
110,Copper,5,3.5
110,Copper,11,3.5
110,Copper,49,3.5
110,Copper,38,3.5
110,Copper,8,3.5
110,Copper,47,3.5
286,Platinum,30,0.0
286,Platinum,29,0.0
286,Platinum,7,0.0
286,Platinum,22,0.0
286,Platinum,36,0.0
286,Platinum,45,0.0
286,Platinum,33,0.0
286,Platinum,28,0.0
286,Platinum,44,0.0
286,Platinum,1,0.0
286,Platinum,39,0.0
286,Platinum,27,0.0
286,Platinum,31,0.0
286,Platinum,5,0.0
286,Platinum,11,0.0
286,Platinum,49,0.0
286,Platinum,46,0.0
286,Platinum,25,0.0
286,Platinum,18,0.0
286,Platinum,10,0.0
286,Platinum,8,0.0
286,Platinum,47,0.0
286,Platinum,17,0.0
286,Platinum,9,0.0
286,Platinum,42,0.0
286,Platinum,43,0.0
286,Platinum,2,0.0
286,Platinum,26,0.0
286,Platinum,12,0.0
286,Platinum,35,0.0
286,Platinum,13,0.0
286,Platinum,15,0.0
286,Platinum,14,0.0
286,Platinum,37,0.0
596,Platinum,30,0.0
596,Platinum,29,0.0
596,Platinum,7,0.0
596,Platinum,22,0.0
596,Platinum,36,0.0
596,Platinum,45,0.0
596,Platinum,33,0.0
596,Platinum,28,0.0
596,Platinum,44,0.0
596,Platinum,1,0.0
596,Platinum,39,0.0
596,Platinum,27,0.0
596,Platinum,31,0.0
596,Platinum,5,14.0
596,Platinum,11,14.0
596,Platinum,49,14.0
596,Platinum,46,14.0
596,Platinum,25,14.0
596,Platinum,18,14.0
596,Platinum,10,14.0
288,Copper,20,0.0
288,Copper,30,0.0
288,Copper,29,0.0
288,Copper,7,0.0
288,Copper,22,0.0
288,Copper,36,0.0
288,Copper,45,0.0
288,Copper,33,0.0
288,Copper,28,0.0
288,Copper,44,0.0
288,Copper,1,0.0
288,Copper,39,0.0
288,Copper,27,0.0
288,Copper,31,0.0
288,Copper,5,0.0
288,Copper,11,0.0
288,Copper,49,0.0
288,Copper,46,0.0
288,Copper,25,0.0
288,Copper,18,0.0
288,Copper,10,0.0
288,Copper,24,0.0
288,Copper,38,0.0
288,Copper,8,0.0
288,Copper,47,0.0
288,Copper,16,0.0
288,Copper,17,0.0
288,Copper,4,0.0
288,Copper,19,0.0
921,Copper,23,2.0
921,Copper,34,2.0
921,Copper,21,2.0
921,Copper,3,2.0
921,Copper,40,2.0
921,Copper,6,2.0
921,Copper,20,2.0
921,Copper,30,2.0
921,Copper,29,2.0
921,Copper,7,2.0
921,Copper,22,2.0
921,Copper,36,2.0
921,Copper,45,2.0
921,Copper,33,2.0
921,Copper,28,2.0
921,Copper,44,2.0
921,Copper,1,2.0
921,Copper,39,2.0
921,Copper,27,2.0
921,Copper,31,2.0
921,Copper,5,2.0
921,Copper,11,2.0
921,Copper,49,2.0
921,Copper,46,2.0
921,Copper,25,2.0
921,Copper,18,2.0
921,Copper,10,2.0
921,Copper,24,2.0
921,Copper,38,2.0
921,Copper,8,2.0
921,Copper,47,2.0
921,Copper,16,2.0
921,Copper,17,2.0
921,Copper,4,2.0
921,Copper,19,2.0
921,Copper,41,2.0
921,Copper,9,2.0
921,Copper,42,2.0
921,Copper,48,2.0
921,Copper,32,2.0
921,Copper,43,2.0
921,Copper,2,2.0
921,Copper,26,2.0
921,Copper,12,2.0
921,Copper,35,2.0
921,Copper,0,2.0
921,Copper,13,2.0
921,Copper,15,2.0
921,Copper,14,2.0
921,Copper,37,2.0
967,Copper,31,4.583336000000003
967,Copper,5,4.583336000000003
967,Copper,11,4.583336000000003
967,Copper,49,4.583336000000003
967,Copper,46,4.583336000000003
967,Copper,25,4.583336000000003
967,Copper,18,4.583336000000003
967,Copper,10,4.583336000000003
967,Copper,24,4.583336000000003
967,Copper,38,4.583336000000003
967,Copper,8,4.583336000000003
967,Copper,47,4.583336000000003
967,Copper,16,4.583336000000003
967,Copper,17,4.583336000000003
967,Copper,4,4.583336000000003
967,Copper,19,4.583336000000003
967,Copper,41,4.583336000000003
967,Copper,9,4.583336000000003
967,Copper,42,4.583336000000003
967,Copper,48,4.583336000000003
967,Copper,32,4.583336000000003
967,Copper,43,4.583336000000003
967,Copper,2,4.583336000000003
967,Copper,26,4.583336000000003
967,Copper,12,4.583336000000003
967,Copper,35,4.583336000000003
1011,Nickel,49,29.931388999999996
1011,Nickel,46,29.194632999999996
1011,Nickel,25,29.99884
1011,Nickel,18,31.601119999999995
828,Zinc,23,15.721474
828,Zinc,34,16.005768000000003
828,Zinc,21,15.813889000000003
828,Zinc,3,15.712554999999995
828,Zinc,40,16.073386999999997
828,Zinc,6,16.028853999999995
828,Zinc,20,16.0
828,Zinc,30,15.850998000000004
828,Zinc,29,15.763549999999995
828,Zinc,7,16.0
828,Zinc,22,16.0
828,Zinc,36,16.0
828,Zinc,45,16.0
828,Zinc,33,16.0
828,Zinc,28,15.839996
828,Zinc,44,16.0
828,Zinc,1,16.0
828,Zinc,39,16.0
828,Zinc,27,16.0
828,Zinc,31,16.0
828,Zinc,5,16.0
828,Zinc,11,16.0
828,Zinc,49,16.0
828,Zinc,46,16.0
828,Zinc,25,16.0
828,Zinc,18,16.0
828,Zinc,10,16.0
828,Zinc,24,16.0
828,Zinc,38,16.0
828,Zinc,8,16.0
828,Zinc,47,16.0
828,Zinc,16,16.0
828,Zinc,17,16.0
361,Silver,23,5.222374000000002
361,Silver,34,11.202003000000005
361,Silver,21,9.615500999999995
361,Silver,3,9.863754
361,Silver,40,10.942772000000005
361,Silver,6,12.419151
361,Silver,20,10.922118999999995
361,Silver,30,13.373276000000004
361,Silver,29,13.762932000000006
361,Silver,7,12.689460999999994
361,Silver,22,14.238922000000002
361,Silver,36,13.812804999999997
361,Silver,45,13.736266999999998
361,Silver,33,12.165122999999994
361,Silver,28,11.456367
361,Silver,44,15.273407000000006
361,Silver,1,10.151511999999997
361,Silver,39,9.748856000000004
361,Silver,27,13.734306000000004
361,Silver,31,8.030333999999996
361,Silver,5,12.580162000000001
361,Silver,11,10.197265999999999
361,Silver,49,11.781693000000004
361,Silver,46,13.176047999999994
361,Silver,25,11.954987000000003
361,Silver,18,8.671104
361,Silver,10,5.207565000000002
361,Silver,24,10.129990000000006
361,Silver,38,10.129990000000006
361,Silver,8,10.129990000000006
829,Zinc,23,15.018707000000006
829,Zinc,34,15.0
829,Zinc,21,15.0
829,Zinc,3,15.148765999999995
829,Zinc,40,15.311974000000006
829,Zinc,6,15.266045000000005
829,Zinc,20,15.198959000000002
829,Zinc,30,15.0
829,Zinc,29,15.0
829,Zinc,7,15.0
829,Zinc,22,15.0
829,Zinc,36,15.0
829,Zinc,45,15.0
829,Zinc,33,15.0
829,Zinc,28,15.0
829,Zinc,44,15.0
829,Zinc,1,15.0
829,Zinc,39,15.0
829,Zinc,27,15.0
829,Zinc,31,15.0
829,Zinc,5,16.0
829,Zinc,11,13.699996999999996
829,Zinc,49,14.0
829,Zinc,46,15.0
829,Zinc,25,15.0
829,Zinc,18,15.0
829,Zinc,10,15.0
829,Zinc,24,15.0
829,Zinc,38,15.0
829,Zinc,8,15.0
829,Zinc,47,15.0
829,Zinc,16,15.0
829,Zinc,17,15.0
953,Silver,28,5.0
953,Silver,44,5.0
953,Silver,1,5.0
953,Silver,39,5.0
953,Silver,27,5.0
953,Silver,31,5.0
953,Silver,5,5.0
953,Silver,11,5.0
953,Silver,49,5.0
953,Silver,46,5.0
953,Silver,25,5.0
953,Silver,18,5.0
953,Silver,10,5.0
953,Silver,24,5.0
220,Copper,41,3.7931059999999945
220,Copper,9,3.7931059999999945
220,Copper,42,3.7931059999999945
220,Copper,48,3.7931059999999945
220,Copper,32,3.7931059999999945
220,Copper,43,3.7931059999999945
220,Copper,2,3.7931059999999945
220,Copper,26,3.7931059999999945
220,Copper,12,3.7931059999999945
220,Copper,35,3.7931059999999945
220,Copper,0,3.7931059999999945
220,Copper,13,3.7931059999999945
220,Copper,15,3.7931059999999945
220,Copper,14,3.7931059999999945
220,Copper,37,3.7931059999999945
902,Gold,28,0.1999969999999962
902,Gold,44,0.20896899999999619
902,Gold,1,0.2143779999999964
902,Gold,39,0.22473100000000557
902,Gold,27,0.25184600000000046
902,Gold,31,0.2546999999999997
902,Gold,5,0.2628169999999983
902,Gold,11,0.27411700000000394
902,Gold,49,0.2808610000000016
902,Gold,46,0.27583300000000577
902,Gold,25,0.2646560000000022
902,Gold,18,0.25813300000000083
902,Gold,10,0.2381819999999948
902,Gold,24,0.23465000000000202
902,Gold,38,0.29659300000000144
902,Gold,8,0.30503799999999615
902,Gold,47,0.3225479999999976
902,Gold,16,0.32999399999999923
902,Gold,17,0.344459999999998
902,Gold,4,0.31591000000000236
902,Gold,19,0.31591000000000236
902,Gold,41,0.32004499999999325
902,Gold,9,0.32004499999999325
902,Gold,42,0.3000409999999931
902,Gold,48,0.2653959999999955
902,Gold,32,0.2698819999999955
902,Gold,43,0.2700269999999989
1025,Zinc,24,17.228797999999998
1025,Zinc,38,17.228797999999998
1025,Zinc,8,17.228797999999998
1025,Zinc,47,17.228797999999998
1025,Zinc,16,17.228797999999998
1025,Zinc,17,17.228797999999998
1025,Zinc,4,17.228797999999998
1025,Zinc,19,17.228797999999998
1025,Zinc,41,17.228797999999998
1025,Zinc,9,17.228797999999998
1025,Zinc,42,17.228797999999998
1025,Zinc,48,17.228797999999998
1025,Zinc,32,17.228797999999998
1025,Zinc,43,17.228797999999998
1025,Zinc,2,17.228797999999998
1025,Zinc,26,17.228797999999998
1025,Zinc,12,17.228797999999998
1025,Zinc,35,17.228797999999998
1025,Zinc,0,17.228797999999998
1025,Zinc,13,17.228797999999998
22,Platinum,30,4.004929000000004
22,Platinum,29,4.004929000000004
22,Platinum,7,4.004929000000004
22,Platinum,22,4.004929000000004
22,Platinum,36,4.004929000000004
22,Platinum,45,4.004929000000004
22,Platinum,33,4.004929000000004
22,Platinum,28,4.004929000000004
22,Platinum,44,4.004929000000004
22,Platinum,1,4.004929000000004
22,Platinum,39,4.004929000000004
22,Platinum,27,4.004929000000004
22,Platinum,31,4.004929000000004
22,Platinum,5,4.004929000000004
22,Platinum,11,4.004929000000004
22,Platinum,49,4.004929000000004
22,Platinum,46,4.004929000000004
22,Platinum,25,4.004929000000004
22,Platinum,18,4.004929000000004
22,Platinum,10,4.004929000000004
22,Platinum,8,4.004929000000004
22,Platinum,47,4.004929000000004
22,Platinum,17,4.004929000000004
22,Platinum,9,4.004929000000004
22,Platinum,42,4.004929000000004
22,Platinum,43,4.004929000000004
22,Platinum,2,4.004929000000004
22,Platinum,26,4.004929000000004
22,Platinum,12,4.004929000000004
22,Platinum,35,4.004929000000004
22,Platinum,13,4.004929000000004
22,Platinum,15,4.004929000000004
22,Platinum,14,4.004929000000004
22,Platinum,37,4.004929000000004
1081,Zinc,45,15.936256
1081,Zinc,33,15.778282000000004
1081,Zinc,28,15.771439
1081,Zinc,44,15.869568000000001
1081,Zinc,1,15.407073999999994
1081,Zinc,39,16.015839
1081,Zinc,27,16.113449000000003
1081,Zinc,31,15.686272000000002
1081,Zinc,5,15.756134000000003
1081,Zinc,11,15.940833999999995
1081,Zinc,25,15.940833999999995
1081,Zinc,10,15.940833999999995
1081,Zinc,24,15.940833999999995
1081,Zinc,38,15.940833999999995
1081,Zinc,8,15.940833999999995
1081,Zinc,47,15.940833999999995
309,Copper,22,2.5
309,Copper,36,2.5
309,Copper,45,2.5
309,Copper,33,2.5
309,Copper,28,2.5
309,Copper,44,2.5
309,Copper,1,2.5
309,Copper,39,2.5
309,Copper,27,2.5
309,Copper,31,2.5
309,Copper,5,2.5
309,Copper,11,2.5
309,Copper,49,2.5
309,Copper,46,2.5
309,Copper,25,2.5
309,Copper,18,2.5
309,Copper,10,2.5
309,Copper,24,2.5
309,Copper,38,2.5
309,Copper,8,2.5
309,Copper,47,2.5
309,Copper,16,2.5
309,Copper,17,2.5
309,Copper,4,2.5
309,Copper,19,2.5
309,Copper,41,2.5
309,Copper,9,2.5
309,Copper,42,2.5
309,Copper,48,2.5
155,Copper,23,0.1999969999999962
155,Copper,34,0.1999969999999962
155,Copper,21,0.1999969999999962
155,Copper,3,0.1999969999999962
155,Copper,40,0.1999969999999962
155,Copper,6,0.1999969999999962
155,Copper,20,0.1999969999999962
155,Copper,30,0.1999969999999962
155,Copper,29,0.1999969999999962
155,Copper,7,0.1999969999999962
155,Copper,22,0.1999969999999962
155,Copper,36,0.1999969999999962
155,Copper,45,0.1999969999999962
155,Copper,33,0.1999969999999962
155,Copper,28,0.1999969999999962
155,Copper,44,0.1999969999999962
155,Copper,1,0.1999969999999962
155,Copper,39,0.1999969999999962
155,Copper,27,0.1999969999999962
155,Copper,31,0.1999969999999962
155,Copper,5,0.1999969999999962
155,Copper,11,0.1999969999999962
155,Copper,49,0.1999969999999962
155,Copper,46,0.1999969999999962
155,Copper,25,0.1999969999999962
155,Copper,18,0.1999969999999962
155,Copper,10,0.1999969999999962
155,Copper,24,0.1999969999999962
155,Copper,38,0.1999969999999962
155,Copper,8,0.1999969999999962
155,Copper,47,0.1999969999999962
155,Copper,16,0.1999969999999962
155,Copper,17,0.1999969999999962
155,Copper,4,0.1999969999999962
155,Copper,19,0.1999969999999962
155,Copper,41,0.1999969999999962
155,Copper,9,0.1999969999999962
155,Copper,42,0.1999969999999962
155,Copper,48,0.1999969999999962
155,Copper,32,0.1999969999999962
155,Copper,43,0.1999969999999962
155,Copper,2,0.1999969999999962
155,Copper,26,0.1999969999999962
155,Copper,12,0.1999969999999962
155,Copper,35,0.1999969999999962
155,Copper,0,0.1999969999999962
155,Copper,13,0.1999969999999962
804,Copper,21,0.0
804,Copper,3,0.0
804,Copper,40,0.0
804,Copper,6,0.0
804,Copper,20,0.0
804,Copper,30,0.0
804,Copper,29,0.0
804,Copper,7,0.0
804,Copper,22,0.0
804,Copper,36,0.0
804,Copper,45,0.0
960,Silver,28,12.651443
960,Silver,44,11.953308000000007
960,Silver,1,11.766991000000004
960,Silver,39,11.461662000000004
960,Silver,27,10.686156999999994
960,Silver,31,2.4328160000000025
960,Silver,5,2.427383000000006
960,Silver,11,6.060897999999995
960,Silver,49,6.256325000000004
960,Silver,46,6.188659999999999
960,Silver,25,6.331153999999998
960,Silver,18,5.601967000000002
960,Silver,10,5.521895999999998
960,Silver,24,5.953911000000005
960,Silver,38,5.4666289999999975
960,Silver,8,5.953247000000005
960,Silver,47,5.953247000000005
960,Silver,16,5.953247000000005
960,Silver,17,5.953247000000005
960,Silver,4,5.953247000000005
960,Silver,19,5.953247000000005
294,Zinc,30,15.0
294,Zinc,29,15.0
294,Zinc,7,15.0
294,Zinc,22,15.0
294,Zinc,36,15.0
294,Zinc,45,15.0
294,Zinc,33,15.0
294,Zinc,28,15.0
294,Zinc,44,15.0
294,Zinc,1,15.0
294,Zinc,39,15.0
294,Zinc,27,15.0
294,Zinc,31,15.0
294,Zinc,5,15.0
294,Zinc,11,15.0
294,Zinc,49,15.0
294,Zinc,46,15.0
294,Zinc,25,15.0
294,Zinc,18,15.0
294,Zinc,10,15.0
294,Zinc,24,15.0
294,Zinc,38,15.0
294,Zinc,8,15.0
294,Zinc,47,15.0
294,Zinc,16,15.0
294,Zinc,17,15.0
294,Zinc,4,15.0
294,Zinc,19,15.0
294,Zinc,41,15.0
294,Zinc,9,15.0
294,Zinc,42,15.0
294,Zinc,48,15.0
549,Nickel,34,0.5698320000000052
549,Nickel,21,0.6840969999999942
549,Nickel,3,0.6368180000000052
549,Nickel,40,0.5813370000000049
549,Nickel,6,0.6312640000000016
549,Nickel,20,0.5782240000000058
549,Nickel,30,0.6373140000000035
549,Nickel,29,0.6343609999999984
549,Nickel,7,0.6786960000000022
549,Nickel,22,0.6520229999999998
549,Nickel,36,0.5734709999999978
549,Nickel,45,0.5431140000000028
549,Nickel,33,0.6691820000000064
549,Nickel,28,0.5999979999999994
549,Nickel,44,0.5999979999999994
549,Nickel,1,0.5999979999999994
549,Nickel,39,0.5999979999999994
549,Nickel,27,0.5999979999999994
549,Nickel,31,0.5999979999999994
549,Nickel,5,0.5999979999999994
549,Nickel,11,0.7200009999999963
549,Nickel,49,1.011993000000004
549,Nickel,46,1.011993000000004
549,Nickel,25,1.011993000000004
549,Nickel,18,1.011993000000004
549,Nickel,10,1.011993000000004
549,Nickel,24,1.011993000000004
549,Nickel,8,1.011993000000004
549,Nickel,47,1.011993000000004
549,Nickel,16,1.011993000000004
549,Nickel,17,1.011993000000004
549,Nickel,4,1.011993000000004
549,Nickel,19,1.011993000000004
183,Zinc,29,15.0
183,Zinc,7,15.0
183,Zinc,22,15.0
183,Zinc,36,15.0
183,Zinc,45,15.0
183,Zinc,33,15.0
183,Zinc,28,15.0
183,Zinc,44,15.0
183,Zinc,1,15.0
183,Zinc,39,15.0
183,Zinc,27,15.0
183,Zinc,31,15.0
183,Zinc,5,15.0
183,Zinc,11,15.0
183,Zinc,49,15.0
183,Zinc,46,15.0
183,Zinc,25,15.0
759,Copper,6,2.5
759,Copper,20,2.5
759,Copper,30,2.5
759,Copper,29,2.5
759,Copper,33,5.0
759,Copper,28,5.0
759,Copper,44,5.0
759,Copper,1,5.0
759,Copper,39,5.0
759,Copper,27,5.0
759,Copper,31,5.0
759,Copper,5,5.099997999999999
759,Copper,11,4.300003000000004
759,Copper,49,5.099997999999999
759,Copper,46,5.099997999999999
759,Copper,25,5.0
759,Copper,18,5.0
759,Copper,10,5.0
759,Copper,24,5.0
759,Copper,38,5.0
759,Copper,8,5.0
759,Copper,47,5.0
759,Copper,16,5.0
759,Copper,17,5.0
759,Copper,4,5.0
831,Nickel,6,25.0
831,Nickel,20,25.0
831,Nickel,30,25.0
831,Nickel,29,25.0
831,Nickel,7,25.0
831,Nickel,22,20.498290999999995
831,Nickel,36,25.0
831,Nickel,45,27.309005999999997
831,Nickel,33,25.428925000000007
831,Nickel,28,26.431754999999995
831,Nickel,44,9.467133000000004
831,Nickel,1,20.0
831,Nickel,39,20.0
831,Nickel,27,20.0
831,Nickel,31,20.0
831,Nickel,5,20.0
831,Nickel,11,20.0
831,Nickel,49,20.0
831,Nickel,46,20.0
831,Nickel,25,20.0
831,Nickel,18,20.0
1090,Nickel,34,5.0
1090,Nickel,21,5.0
1090,Nickel,3,5.0
1090,Nickel,40,5.0
1090,Nickel,6,5.0
1090,Nickel,20,5.0
1090,Nickel,30,5.0
1090,Nickel,29,5.0
1090,Nickel,7,5.0
1090,Nickel,22,5.0
1090,Nickel,36,5.0
1090,Nickel,45,5.0
1090,Nickel,33,5.0
1090,Nickel,28,5.0
1090,Nickel,44,5.0
1090,Nickel,1,5.0
1090,Nickel,39,5.0
1090,Nickel,27,5.0
1090,Nickel,31,5.0
1090,Nickel,5,5.0
1090,Nickel,11,5.0
1090,Nickel,49,5.0
1090,Nickel,46,5.0
1090,Nickel,25,5.0
1090,Nickel,18,5.0
1090,Nickel,10,5.0
1090,Nickel,24,5.0
1090,Nickel,8,5.0
1090,Nickel,47,5.0
1090,Nickel,16,5.0
1090,Nickel,17,5.0
1090,Nickel,4,5.0
1090,Nickel,19,5.0
1090,Nickel,41,5.0
1090,Nickel,9,5.0
1090,Nickel,42,5.0
1090,Nickel,48,5.0
1090,Nickel,32,5.0
1090,Nickel,43,5.0
1090,Nickel,2,5.0
1090,Nickel,26,5.0
1090,Nickel,12,5.0
1090,Nickel,35,5.0
1090,Nickel,0,5.0
1090,Nickel,13,5.0
1090,Nickel,15,5.0
