,Year,Commodity,Historical or simulated,Scenario,Mean total minesite cost
524,2006.0,Ag,Simulated,14,214685.77464815445
525,2007.0,Ag,Simulated,14,221832.33625908603
526,2008.0,Ag,Simulated,14,229681.00286434923
527,2009.0,Ag,Simulated,14,238034.5166375028
528,2010.0,Ag,Simulated,14,246577.9629065525
529,2011.0,Ag,Simulated,14,255445.802947291
530,2012.0,Ag,Simulated,14,262810.47228360403
531,2013.0,Ag,Simulated,14,272440.4395888626
532,2014.0,Ag,Simulated,14,281603.7274357091
533,2015.0,Ag,Simulated,14,291615.55817803217
534,2016.0,Ag,Simulated,14,301018.4183167211
535,2017.0,Ag,Simulated,14,311715.76925422647
536,2018.0,Ag,Simulated,14,322191.06375151937
537,2019.0,Ag,Simulated,14,331481.42325956066
538,2001.0,Ag,Simulated,15,247856.21511106228
539,2002.0,Ag,Simulated,15,224128.511247898
540,2003.0,Ag,Simulated,15,198933.16205665856
541,2004.0,Ag,Simulated,15,179689.6245474814
542,2005.0,Ag,Simulated,15,167051.66964346002
543,2006.0,Ag,Simulated,15,160717.7024205599
544,2007.0,Ag,Simulated,15,155176.9864947468
545,2008.0,Ag,Simulated,15,151216.7057550998
546,2009.0,Ag,Simulated,15,146573.31699375715
547,2010.0,Ag,Simulated,15,142336.28249850363
548,2011.0,Ag,Simulated,15,138010.16232346708
549,2012.0,Ag,Simulated,15,133793.7229279142
550,2013.0,Ag,Simulated,15,127656.45654883128
551,2014.0,Ag,Simulated,15,121954.36415812292
552,2015.0,Ag,Simulated,15,116892.04922161248
553,2016.0,Ag,Simulated,15,111529.1709652002
554,2017.0,Ag,Simulated,15,106660.76192504204
555,2018.0,Ag,Simulated,15,102306.90344138586
556,2019.0,Ag,Simulated,15,97587.60572586051
557,2001.0,Ag,Simulated,16,257767.6506409264
558,2002.0,Ag,Simulated,16,237342.37214902163
559,2003.0,Ag,Simulated,16,221071.221830902
560,2004.0,Ag,Simulated,16,211019.68120992265
561,2005.0,Ag,Simulated,16,210013.0759929249
562,2006.0,Ag,Simulated,16,209258.20663372963
563,2007.0,Ag,Simulated,16,212401.35421928612
564,2008.0,Ag,Simulated,16,212254.10709553704
565,2009.0,Ag,Simulated,16,212833.4564072101
566,2010.0,Ag,Simulated,16,213171.57906576945
567,2011.0,Ag,Simulated,16,213573.59629454563
568,2012.0,Ag,Simulated,16,212550.70237507307
569,2013.0,Ag,Simulated,16,210619.00868734892
570,2014.0,Ag,Simulated,16,210368.36767644287
571,2015.0,Ag,Simulated,16,207336.72630116923
572,2016.0,Ag,Simulated,16,207602.57386273495
573,2017.0,Ag,Simulated,16,205723.45497698543
574,2018.0,Ag,Simulated,16,205192.9462251666
575,2019.0,Ag,Simulated,16,204178.6949423312
576,2001.0,Ag,Simulated,17,251072.41454115344
577,2002.0,Ag,Simulated,17,234821.6614127108
578,2003.0,Ag,Simulated,17,219347.2303844856
579,2004.0,Ag,Simulated,17,204708.15748565336
580,2005.0,Ag,Simulated,17,202723.5485739913
581,2006.0,Ag,Simulated,17,200938.8602601477
582,2007.0,Ag,Simulated,17,199049.03396688213
583,2008.0,Ag,Simulated,17,199188.020463034
584,2009.0,Ag,Simulated,17,197852.596118335
585,2010.0,Ag,Simulated,17,194529.82621028207
586,2011.0,Ag,Simulated,17,192809.5678582509
587,2012.0,Ag,Simulated,17,191001.79448520704
588,2013.0,Ag,Simulated,17,188201.85557065476
589,2014.0,Ag,Simulated,17,185410.92692284303
590,2015.0,Ag,Simulated,17,183692.42398172765
591,2016.0,Ag,Simulated,17,181159.58084385644
592,2017.0,Ag,Simulated,17,178546.7093597408
593,2018.0,Ag,Simulated,17,174377.47511499544
594,2019.0,Ag,Simulated,17,172316.1717361404
595,2001.0,Ag,Simulated,18,242200.5017444653
596,2002.0,Ag,Simulated,18,219144.5839307268
597,2003.0,Ag,Simulated,18,202112.4844414903
598,2004.0,Ag,Simulated,18,187084.16505852056
599,2005.0,Ag,Simulated,18,182356.406399375
600,2006.0,Ag,Simulated,18,180439.18259628236
601,2007.0,Ag,Simulated,18,179335.25458324465
602,2008.0,Ag,Simulated,18,178850.03176927211
603,2009.0,Ag,Simulated,18,177416.5151838223
604,2010.0,Ag,Simulated,18,176504.39399781192
605,2011.0,Ag,Simulated,18,175170.24409555207
606,2012.0,Ag,Simulated,18,173934.53251557384
607,2013.0,Ag,Simulated,18,172586.42214629575
608,2014.0,Ag,Simulated,18,171123.39056678922
609,2015.0,Ag,Simulated,18,169495.333220817
610,2016.0,Ag,Simulated,18,168276.25288866434
611,2017.0,Ag,Simulated,18,167037.8965357423
612,2018.0,Ag,Simulated,18,165258.2408739092
613,2019.0,Ag,Simulated,18,163910.8615146003
614,2001.0,Ag,Simulated,19,274484.5082318855
615,2002.0,Ag,Simulated,19,258642.4433417188
616,2003.0,Ag,Simulated,19,224335.3472944199
617,2004.0,Ag,Simulated,19,213035.0283130892
618,2005.0,Ag,Simulated,19,198542.8086513324
619,2006.0,Ag,Simulated,19,189561.10421493687
620,2007.0,Ag,Simulated,19,183636.81024627492
621,2008.0,Ag,Simulated,19,180691.74324599077
622,2009.0,Ag,Simulated,19,175972.91660973124
623,2010.0,Ag,Simulated,19,168414.63541694428
624,2011.0,Ag,Simulated,19,162888.8241251153
625,2012.0,Ag,Simulated,19,156477.83632191515
626,2013.0,Ag,Simulated,19,150720.47272455736
627,2014.0,Ag,Simulated,19,145158.19901911056
628,2015.0,Ag,Simulated,19,139753.6630399594
629,2016.0,Ag,Simulated,19,134686.00254440642
630,2017.0,Ag,Simulated,19,130126.30492958966
631,2018.0,Ag,Simulated,19,123581.20164808784
632,2019.0,Ag,Simulated,19,116818.40418106964
633,2001.0,Ag,Simulated,20,275911.4316613379
634,2002.0,Ag,Simulated,20,268763.37797221367
635,2003.0,Ag,Simulated,20,252192.7333100596
636,2004.0,Ag,Simulated,20,242762.6383130856
637,2005.0,Ag,Simulated,20,229158.6203042992
638,2006.0,Ag,Simulated,20,234688.07220658404
639,2007.0,Ag,Simulated,20,242526.86561042143
640,2008.0,Ag,Simulated,20,253359.10258365807
641,2009.0,Ag,Simulated,20,265477.3178125596
642,2010.0,Ag,Simulated,20,277428.8256119572
643,2011.0,Ag,Simulated,20,287930.2494746043
644,2012.0,Ag,Simulated,20,299941.1192230693
645,2013.0,Ag,Simulated,20,312441.09622539894
646,2014.0,Ag,Simulated,20,324595.53479589743
647,2015.0,Ag,Simulated,20,335453.6470650678
648,2016.0,Ag,Simulated,20,346701.0521123745
649,2017.0,Ag,Simulated,20,357461.71430332406
650,2018.0,Ag,Simulated,20,366418.1699619072
651,2019.0,Ag,Simulated,20,373550.5961386755
652,2001.0,Ag,Simulated,21,248219.0439733113
653,2002.0,Ag,Simulated,21,237456.27692938337
654,2003.0,Ag,Simulated,21,227454.85679337903
655,2004.0,Ag,Simulated,21,214100.09078040265
656,2005.0,Ag,Simulated,21,215282.51324779764
657,2006.0,Ag,Simulated,21,222669.41134502893
658,2007.0,Ag,Simulated,21,231376.86674753303
659,2008.0,Ag,Simulated,21,241092.5433287765
660,2009.0,Ag,Simulated,21,250139.5375466613
661,2010.0,Ag,Simulated,21,259960.43531871308
662,2011.0,Ag,Simulated,21,270243.9196546405
663,2012.0,Ag,Simulated,21,280948.91373675904
664,2013.0,Ag,Simulated,21,292316.8358925744
665,2014.0,Ag,Simulated,21,304805.88221953635
666,2015.0,Ag,Simulated,21,316906.9110273246
667,2016.0,Ag,Simulated,21,328666.5208348464
668,2017.0,Ag,Simulated,21,341276.5504278324
669,2018.0,Ag,Simulated,21,352294.21207746706
670,2019.0,Ag,Simulated,21,364777.1381002546
671,2001.0,Ag,Simulated,22,242240.78550753387
672,2002.0,Ag,Simulated,22,226992.98417578285
673,2003.0,Ag,Simulated,22,211022.00486586796
674,2004.0,Ag,Simulated,22,196199.97891739625
675,2005.0,Ag,Simulated,22,191786.1383108477
676,2006.0,Ag,Simulated,22,188216.3264007028
677,2007.0,Ag,Simulated,22,186654.7496237732
678,2008.0,Ag,Simulated,22,186166.85611453664
679,2009.0,Ag,Simulated,22,183937.9706955757
680,2010.0,Ag,Simulated,22,181387.2819452967
681,2011.0,Ag,Simulated,22,178455.11999390245
682,2012.0,Ag,Simulated,22,176466.92459413304
683,2013.0,Ag,Simulated,22,173930.8075232122
684,2014.0,Ag,Simulated,22,171440.9933126103
685,2015.0,Ag,Simulated,22,168964.56065058988
686,2016.0,Ag,Simulated,22,165642.0030400075
687,2017.0,Ag,Simulated,22,162796.22954238622
688,2018.0,Ag,Simulated,22,160713.1352477638
689,2019.0,Ag,Simulated,22,157569.55387436892
690,2001.0,Ag,Simulated,23,284277.8214967068
691,2002.0,Ag,Simulated,23,278964.2825136903
692,2003.0,Ag,Simulated,23,263927.85543340526
693,2004.0,Ag,Simulated,23,251139.35595757992
694,2005.0,Ag,Simulated,23,239121.03641352212
695,2006.0,Ag,Simulated,23,234274.3415516684
696,2007.0,Ag,Simulated,23,239989.6682192293
697,2008.0,Ag,Simulated,23,249020.28980845225
698,2009.0,Ag,Simulated,23,256355.7473431464
699,2010.0,Ag,Simulated,23,265608.1182228858
700,2011.0,Ag,Simulated,23,272912.1243989459
701,2012.0,Ag,Simulated,23,281015.9031710994
702,2013.0,Ag,Simulated,23,289877.64432689274
703,2014.0,Ag,Simulated,23,299462.8011618927
704,2015.0,Ag,Simulated,23,305252.2392295556
705,2016.0,Ag,Simulated,23,313356.3698519404
706,2017.0,Ag,Simulated,23,320675.7255912341
707,2018.0,Ag,Simulated,23,329998.54123979347
708,2019.0,Ag,Simulated,23,335033.62715078687
709,2001.0,Ag,Simulated,24,306197.42572967254
710,2002.0,Ag,Simulated,24,297030.7462715532
711,2003.0,Ag,Simulated,24,282496.0950091765
712,2004.0,Ag,Simulated,24,277818.9408304885
713,2005.0,Ag,Simulated,24,264148.54845838743
714,2006.0,Ag,Simulated,24,250132.83532626604
715,2007.0,Ag,Simulated,24,247799.2065716747
716,2008.0,Ag,Simulated,24,246377.12836512356
717,2009.0,Ag,Simulated,24,244780.7947614192
718,2010.0,Ag,Simulated,24,244505.2683068746
719,2011.0,Ag,Simulated,24,243955.01247683665
720,2012.0,Ag,Simulated,24,244043.2014905201
721,2013.0,Ag,Simulated,24,243926.6776426565
722,2014.0,Ag,Simulated,24,244210.60735643472
723,2015.0,Ag,Simulated,24,242959.88364783503
724,2016.0,Ag,Simulated,24,242828.20778080105
725,2017.0,Ag,Simulated,24,241920.96206594017
726,2018.0,Ag,Simulated,24,240682.17641070683
727,2019.0,Ag,Simulated,24,239832.38226460497
728,2001.0,Ag,Simulated,25,244838.73072764213
729,2002.0,Ag,Simulated,25,211231.05318536315
730,2003.0,Ag,Simulated,25,185459.9837615061
731,2004.0,Ag,Simulated,25,171840.476949406
732,2005.0,Ag,Simulated,25,163083.27125932163
733,2006.0,Ag,Simulated,25,158198.2274604081
734,2007.0,Ag,Simulated,25,154979.1299620746
735,2008.0,Ag,Simulated,25,151631.31604050004
736,2009.0,Ag,Simulated,25,147294.70526658124
737,2010.0,Ag,Simulated,25,143948.90514649075
738,2011.0,Ag,Simulated,25,141003.92687833522
739,2012.0,Ag,Simulated,25,137876.0251849659
740,2013.0,Ag,Simulated,25,133633.14322277982
741,2014.0,Ag,Simulated,25,129273.05321088377
742,2015.0,Ag,Simulated,25,125010.75033945024
743,2016.0,Ag,Simulated,25,121023.18622027696
744,2017.0,Ag,Simulated,25,116568.93077646985
745,2018.0,Ag,Simulated,25,112665.93969806476
746,2019.0,Ag,Simulated,25,108927.85089001866
747,2001.0,Al,Simulated,0,542.4085731153281
748,2002.0,Al,Simulated,0,472.9315546634617
749,2003.0,Al,Simulated,0,452.8415573301144
750,2004.0,Al,Simulated,0,426.14213413329327
751,2005.0,Al,Simulated,0,402.7855143560892
752,2006.0,Al,Simulated,0,387.0446275070199
753,2007.0,Al,Simulated,0,344.3912275907504
754,2008.0,Al,Simulated,0,331.80661158758096
755,2009.0,Al,Simulated,0,324.0715619016303
756,2010.0,Al,Simulated,0,297.9346492179705
757,2011.0,Al,Simulated,0,286.8629153266988
758,2012.0,Al,Simulated,0,268.0025931160761
759,2013.0,Al,Simulated,0,254.89041333174663
760,2014.0,Al,Simulated,0,246.1968538556285
761,2015.0,Al,Simulated,0,234.99449794464587
762,2016.0,Al,Simulated,0,223.7258934712686
763,2017.0,Al,Simulated,0,211.87604283987432
764,2018.0,Al,Simulated,0,202.07497535972476
765,2019.0,Al,Simulated,0,193.32209662443032
766,2001.0,Al,Simulated,1,405.9181267849076
767,2002.0,Al,Simulated,1,370.8428585388374
768,2003.0,Al,Simulated,1,342.23328292166104
769,2004.0,Al,Simulated,1,329.23964895308524
770,2005.0,Al,Simulated,1,310.8955320807122
771,2006.0,Al,Simulated,1,301.9409769129263
772,2007.0,Al,Simulated,1,289.3507942009041
773,2008.0,Al,Simulated,1,281.98498364785445
774,2009.0,Al,Simulated,1,267.8954943367262
775,2010.0,Al,Simulated,1,261.9838662155467
776,2011.0,Al,Simulated,1,249.0311739980215
777,2012.0,Al,Simulated,1,247.05323205880893
778,2013.0,Al,Simulated,1,238.4414791058649
779,2014.0,Al,Simulated,1,229.01378389284608
780,2015.0,Al,Simulated,1,224.14378880235063
781,2016.0,Al,Simulated,1,221.84702219805516
782,2017.0,Al,Simulated,1,215.0613893483115
783,2018.0,Al,Simulated,1,208.9917644873489
784,2019.0,Al,Simulated,1,205.51006135828044
785,2001.0,Al,Simulated,2,411.6253079970044
786,2002.0,Al,Simulated,2,383.60417343244194
787,2003.0,Al,Simulated,2,360.7529847220844
788,2004.0,Al,Simulated,2,343.96525135509813
789,2005.0,Al,Simulated,2,329.0595363307677
790,2006.0,Al,Simulated,2,321.62636216389416
791,2007.0,Al,Simulated,2,309.3522588492067
792,2008.0,Al,Simulated,2,302.44238929688566
793,2009.0,Al,Simulated,2,291.25246285048763
794,2010.0,Al,Simulated,2,288.8626934556635
795,2011.0,Al,Simulated,2,277.77404355760416
796,2012.0,Al,Simulated,2,270.65056815569835
797,2013.0,Al,Simulated,2,264.7659637778767
798,2014.0,Al,Simulated,2,263.01874002995004
799,2015.0,Al,Simulated,2,252.25890698964676
800,2016.0,Al,Simulated,2,246.4591981500148
801,2017.0,Al,Simulated,2,242.72973091761847
802,2018.0,Al,Simulated,2,237.72641756911275
803,2019.0,Al,Simulated,2,234.0024348328264
804,2001.0,Al,Simulated,3,384.11707668925607
805,2002.0,Al,Simulated,3,371.351571574516
806,2003.0,Al,Simulated,3,377.5668411549642
807,2004.0,Al,Simulated,3,373.5866247366972
808,2005.0,Al,Simulated,3,375.8117118449645
809,2006.0,Al,Simulated,3,375.3325490468883
810,2007.0,Al,Simulated,3,383.2910394966
811,2008.0,Al,Simulated,3,407.3844945469549
812,2009.0,Al,Simulated,3,406.9191940257657
813,2010.0,Al,Simulated,3,414.024847620242
814,2011.0,Al,Simulated,3,419.0795040304554
815,2012.0,Al,Simulated,3,435.7540425859317
816,2013.0,Al,Simulated,3,448.7254173340585
817,2014.0,Al,Simulated,3,464.2136978400854
818,2015.0,Al,Simulated,3,477.90752660505007
819,2016.0,Al,Simulated,3,492.4543083675824
820,2017.0,Al,Simulated,3,509.9929120124022
821,2018.0,Al,Simulated,3,524.4840140836392
822,2019.0,Al,Simulated,3,542.3309188459049
823,2001.0,Al,Simulated,4,444.58462157594687
824,2002.0,Al,Simulated,4,446.5367950618252
825,2003.0,Al,Simulated,4,444.491179780901
826,2004.0,Al,Simulated,4,450.1458325093959
827,2005.0,Al,Simulated,4,456.866901317311
828,2006.0,Al,Simulated,4,467.1333270995276
829,2007.0,Al,Simulated,4,474.63369747848685
830,2008.0,Al,Simulated,4,482.5268960278463
831,2009.0,Al,Simulated,4,497.83682571836846
832,2010.0,Al,Simulated,4,521.2935958238021
833,2011.0,Al,Simulated,4,529.350557738486
834,2012.0,Al,Simulated,4,560.1880412294468
835,2013.0,Al,Simulated,4,569.853959470095
836,2014.0,Al,Simulated,4,607.693020776977
837,2015.0,Al,Simulated,4,630.3161638376636
838,2016.0,Al,Simulated,4,640.1606424147736
839,2017.0,Al,Simulated,4,671.7434485169146
840,2018.0,Al,Simulated,4,699.9989412600368
841,2019.0,Al,Simulated,4,734.0816482762807
842,2001.0,Al,Simulated,5,449.76458503622496
843,2002.0,Al,Simulated,5,422.7455076960807
844,2003.0,Al,Simulated,5,397.9882086341381
845,2004.0,Al,Simulated,5,383.8997880188516
846,2005.0,Al,Simulated,5,369.6426103516198
847,2006.0,Al,Simulated,5,355.6888466747444
848,2007.0,Al,Simulated,5,346.8945359339946
849,2008.0,Al,Simulated,5,336.8465471962109
850,2009.0,Al,Simulated,5,329.8545166334946
851,2010.0,Al,Simulated,5,323.8837183308011
852,2011.0,Al,Simulated,5,315.2546267575668
853,2012.0,Al,Simulated,5,317.2672786058714
854,2013.0,Al,Simulated,5,308.8047707330979
855,2014.0,Al,Simulated,5,309.72498853127894
856,2015.0,Al,Simulated,5,305.0641039308028
857,2016.0,Al,Simulated,5,306.7270997282132
858,2017.0,Al,Simulated,5,297.79609255786795
859,2018.0,Al,Simulated,5,296.8253618650379
860,2019.0,Al,Simulated,5,296.46364970373094
861,2001.0,Al,Simulated,6,426.3160105944883
862,2002.0,Al,Simulated,6,385.1284805027375
863,2003.0,Al,Simulated,6,383.1119855681103
864,2004.0,Al,Simulated,6,353.56427709787465
865,2005.0,Al,Simulated,6,343.5445674526657
866,2006.0,Al,Simulated,6,334.43903528864536
867,2007.0,Al,Simulated,6,334.89682301928514
868,2008.0,Al,Simulated,6,319.9362837194014
869,2009.0,Al,Simulated,6,307.73274870705785
870,2010.0,Al,Simulated,6,296.50202840113417
871,2011.0,Al,Simulated,6,293.5241523553202
872,2012.0,Al,Simulated,6,290.25859470413803
873,2013.0,Al,Simulated,6,285.3619016680031
874,2014.0,Al,Simulated,6,285.1832891736046
875,2015.0,Al,Simulated,6,276.0868326220434
876,2016.0,Al,Simulated,6,272.37600776472306
877,2017.0,Al,Simulated,6,265.12455853162976
878,2018.0,Al,Simulated,6,261.28131496266127
879,2019.0,Al,Simulated,6,253.39438122282505
880,2001.0,Al,Simulated,7,377.781713063696
881,2002.0,Al,Simulated,7,361.081243741342
882,2003.0,Al,Simulated,7,368.0782794004456
883,2004.0,Al,Simulated,7,364.87079203301226
884,2005.0,Al,Simulated,7,349.8398638521467
885,2006.0,Al,Simulated,7,354.1350555628182
886,2007.0,Al,Simulated,7,364.59509626697
887,2008.0,Al,Simulated,7,378.1592549137767
888,2009.0,Al,Simulated,7,374.5978330990408
889,2010.0,Al,Simulated,7,389.77987168185626
890,2011.0,Al,Simulated,7,396.4220221490844
891,2012.0,Al,Simulated,7,402.60266987040745
892,2013.0,Al,Simulated,7,404.7259650993533
893,2014.0,Al,Simulated,7,415.0618638092207
894,2015.0,Al,Simulated,7,423.8274513613506
895,2016.0,Al,Simulated,7,431.8823175383927
896,2017.0,Al,Simulated,7,442.5503533946489
897,2018.0,Al,Simulated,7,451.6677729866593
898,2019.0,Al,Simulated,7,461.05716323358905
899,2001.0,Al,Simulated,8,423.0397838580902
900,2002.0,Al,Simulated,8,398.4522128707689
901,2003.0,Al,Simulated,8,386.328644369707
902,2004.0,Al,Simulated,8,374.9625789142137
903,2005.0,Al,Simulated,8,368.6352520407135
904,2006.0,Al,Simulated,8,364.15389563620175
905,2007.0,Al,Simulated,8,357.77553633487594
906,2008.0,Al,Simulated,8,357.12010995476555
907,2009.0,Al,Simulated,8,352.4439350866592
908,2010.0,Al,Simulated,8,353.59262488590764
909,2011.0,Al,Simulated,8,350.5537497087861
910,2012.0,Al,Simulated,8,351.2554070676585
911,2013.0,Al,Simulated,8,349.30434608588314
912,2014.0,Al,Simulated,8,349.9902046150427
913,2015.0,Al,Simulated,8,351.32158817204686
914,2016.0,Al,Simulated,8,350.1790637328548
915,2017.0,Al,Simulated,8,352.410057475221
916,2018.0,Al,Simulated,8,353.5241119018248
917,2019.0,Al,Simulated,8,353.7450940944334
918,2001.0,Al,Simulated,9,508.4248011326488
919,2002.0,Al,Simulated,9,461.4241063639657
920,2003.0,Al,Simulated,9,445.0265894711332
921,2004.0,Al,Simulated,9,429.3133604441342
922,2005.0,Al,Simulated,9,392.48376585567786
923,2006.0,Al,Simulated,9,388.4781012501771
924,2007.0,Al,Simulated,9,369.9069145745572
925,2008.0,Al,Simulated,9,356.18015387729565
926,2009.0,Al,Simulated,9,346.82173600219795
927,2010.0,Al,Simulated,9,332.1520020633005
928,2011.0,Al,Simulated,9,315.6681687621683
929,2012.0,Al,Simulated,9,303.3655193215807
930,2013.0,Al,Simulated,9,289.80856137695105
931,2014.0,Al,Simulated,9,287.4927529092416
932,2015.0,Al,Simulated,9,273.1201176022743
933,2016.0,Al,Simulated,9,266.9146563200936
934,2017.0,Al,Simulated,9,263.4901090620654
935,2018.0,Al,Simulated,9,254.0684382563842
936,2019.0,Al,Simulated,9,245.82542999722617
937,2001.0,Al,Simulated,10,402.4184204404273
938,2002.0,Al,Simulated,10,356.1271996521689
939,2003.0,Al,Simulated,10,382.1842918939183
940,2004.0,Al,Simulated,10,371.195805317009
941,2005.0,Al,Simulated,10,389.49780835584016
942,2006.0,Al,Simulated,10,398.9732952104939
943,2007.0,Al,Simulated,10,409.3442929838873
944,2008.0,Al,Simulated,10,393.2500395380909
945,2009.0,Al,Simulated,10,405.8494690310754
946,2010.0,Al,Simulated,10,414.9083215335328
947,2011.0,Al,Simulated,10,421.530714420968
948,2012.0,Al,Simulated,10,430.0277223800814
949,2013.0,Al,Simulated,10,442.8994582675902
950,2014.0,Al,Simulated,10,458.3329688335156
951,2015.0,Al,Simulated,10,466.9687471151464
952,2016.0,Al,Simulated,10,474.3496316498093
953,2017.0,Al,Simulated,10,479.950180051533
