,Year,Commodity,Historical or simulated,Scenario,Mean mine grade
1708,2012.0,Au,Simulated,24,0.0005861077845982
1709,2013.0,Au,Simulated,24,0.0005697229897662
1710,2014.0,Au,Simulated,24,0.0005417363320173
1711,2015.0,Au,Simulated,24,0.0005265545161234
1712,2016.0,Au,Simulated,24,0.0005112201968706
1713,2017.0,Au,Simulated,24,0.0004968214257375
1714,2018.0,Au,Simulated,24,0.0004901615060853
1715,2019.0,Au,Simulated,24,0.0004877116414473
1716,2001.0,Au,Simulated,25,0.000433850626614
1717,2002.0,Au,Simulated,25,0.0004304053719715
1718,2003.0,Au,Simulated,25,0.0004280117458469
1719,2004.0,Au,Simulated,25,0.0004327054686467
1720,2005.0,Au,Simulated,25,0.0004348064810244
1721,2006.0,Au,Simulated,25,0.0004350271844626
1722,2007.0,Au,Simulated,25,0.0004321548960853
1723,2008.0,Au,Simulated,25,0.0004263141322504
1724,2009.0,Au,Simulated,25,0.000420364713139
1725,2010.0,Au,Simulated,25,0.0004148013865731
1726,2011.0,Au,Simulated,25,0.0004102218544434
1727,2012.0,Au,Simulated,25,0.0004056102159217
1728,2013.0,Au,Simulated,25,0.0004022786945636
1729,2014.0,Au,Simulated,25,0.0003997979649861
1730,2015.0,Au,Simulated,25,0.0003979276460919
1731,2016.0,Au,Simulated,25,0.0003972472186206
1732,2017.0,Au,Simulated,25,0.0003971549829334
1733,2018.0,Au,Simulated,25,0.0003970127749504
1734,2019.0,Au,Simulated,25,0.0003957737740029
1735,2001.0,Cu,Simulated,0,0.7754386517216961
1736,2002.0,Cu,Simulated,0,0.7577576337959769
1737,2003.0,Cu,Simulated,0,0.7886899624369047
1738,2004.0,Cu,Simulated,0,0.8367777404173118
1739,2005.0,Cu,Simulated,0,0.8229843095719708
1740,2006.0,Cu,Simulated,0,0.8459505644463708
1741,2007.0,Cu,Simulated,0,0.8558146920915556
1742,2008.0,Cu,Simulated,0,0.8500383138350737
1743,2009.0,Cu,Simulated,0,0.8708157528410726
1744,2010.0,Cu,Simulated,0,0.7547965995249554
1745,2011.0,Cu,Simulated,0,0.774097670057324
1746,2012.0,Cu,Simulated,0,0.7532051931046545
1747,2013.0,Cu,Simulated,0,0.7298380508587083
1748,2014.0,Cu,Simulated,0,0.7266107631578169
1749,2015.0,Cu,Simulated,0,0.7070693658350004
1750,2016.0,Cu,Simulated,0,0.7008656253803988
1751,2017.0,Cu,Simulated,0,0.7083457472571935
1752,2018.0,Cu,Simulated,0,0.7057097871416939
1753,2019.0,Cu,Simulated,0,0.7036438339248987
1754,2001.0,Cu,Simulated,1,0.8345633857256649
1755,2002.0,Cu,Simulated,1,0.7698701110249658
1756,2003.0,Cu,Simulated,1,0.7744586502527175
1757,2004.0,Cu,Simulated,1,0.761717999843109
1758,2005.0,Cu,Simulated,1,0.7616344251083919
1759,2006.0,Cu,Simulated,1,0.7739303574419727
1760,2007.0,Cu,Simulated,1,0.795678758243371
1761,2008.0,Cu,Simulated,1,0.7709662080890669
1762,2009.0,Cu,Simulated,1,0.7533833804353229
1763,2010.0,Cu,Simulated,1,0.6757964563476078
1764,2011.0,Cu,Simulated,1,0.6707750905113216
1765,2012.0,Cu,Simulated,1,0.6528001583737018
1766,2013.0,Cu,Simulated,1,0.6343946237546457
1767,2014.0,Cu,Simulated,1,0.6293077203248283
1768,2015.0,Cu,Simulated,1,0.6279214407555276
1769,2016.0,Cu,Simulated,1,0.6227484694089468
1770,2017.0,Cu,Simulated,1,0.6367170916380036
1771,2018.0,Cu,Simulated,1,0.6437105323234785
1772,2019.0,Cu,Simulated,1,0.6677540403444477
1773,2001.0,Cu,Simulated,2,0.9071695604870014
1774,2002.0,Cu,Simulated,2,0.8811140046372723
1775,2003.0,Cu,Simulated,2,0.9279983338017264
1776,2004.0,Cu,Simulated,2,0.9018315681533484
1777,2005.0,Cu,Simulated,2,0.8924115543362564
1778,2006.0,Cu,Simulated,2,0.8952921550886216
1779,2007.0,Cu,Simulated,2,0.8891327080487768
1780,2008.0,Cu,Simulated,2,0.862654216817316
1781,2009.0,Cu,Simulated,2,0.8334915577093397
1782,2010.0,Cu,Simulated,2,0.8444314952823128
1783,2011.0,Cu,Simulated,2,0.8294950486009033
1784,2012.0,Cu,Simulated,2,0.8325732947773463
1785,2013.0,Cu,Simulated,2,0.8233454197613069
1786,2014.0,Cu,Simulated,2,0.7461775135721399
1787,2015.0,Cu,Simulated,2,0.7714499435878066
1788,2016.0,Cu,Simulated,2,0.7558820056682114
1789,2017.0,Cu,Simulated,2,0.7460738158184209
1790,2018.0,Cu,Simulated,2,0.7359072290760488
1791,2019.0,Cu,Simulated,2,0.7246953953977373
1792,2001.0,Cu,Simulated,3,0.6232955913897454
1793,2002.0,Cu,Simulated,3,0.7151475882795797
1794,2003.0,Cu,Simulated,3,0.6657565735167936
1795,2004.0,Cu,Simulated,3,0.666362683193789
1796,2005.0,Cu,Simulated,3,0.6754673214287892
1797,2006.0,Cu,Simulated,3,0.6892177854829965
1798,2007.0,Cu,Simulated,3,0.6952471803589374
1799,2008.0,Cu,Simulated,3,0.6894051729223648
1800,2009.0,Cu,Simulated,3,0.6601711468316709
1801,2010.0,Cu,Simulated,3,0.6355406909529218
1802,2011.0,Cu,Simulated,3,0.622312161582267
1803,2012.0,Cu,Simulated,3,0.6086170622606253
1804,2013.0,Cu,Simulated,3,0.6065775356293598
1805,2014.0,Cu,Simulated,3,0.6061391964332337
1806,2015.0,Cu,Simulated,3,0.6057654110447357
1807,2016.0,Cu,Simulated,3,0.6054617610072406
1808,2017.0,Cu,Simulated,3,0.6051838292682856
1809,2018.0,Cu,Simulated,3,0.6049371724481962
1810,2019.0,Cu,Simulated,3,0.6047057824432485
1811,2001.0,Cu,Simulated,4,0.7028859761757632
1812,2002.0,Cu,Simulated,4,0.6774508469360577
1813,2003.0,Cu,Simulated,4,0.6534339926056411
1814,2004.0,Cu,Simulated,4,0.6538743005048334
1815,2005.0,Cu,Simulated,4,0.6559799371185859
1816,2006.0,Cu,Simulated,4,0.6527840445254802
1817,2007.0,Cu,Simulated,4,0.6517813365624165
1818,2008.0,Cu,Simulated,4,0.6477158889209126
1819,2009.0,Cu,Simulated,4,0.6353707866946446
1820,2010.0,Cu,Simulated,4,0.6325766956898542
1821,2011.0,Cu,Simulated,4,0.6149509329088287
1822,2012.0,Cu,Simulated,4,0.6186902206936283
1823,2013.0,Cu,Simulated,4,0.6194957294915369
1824,2014.0,Cu,Simulated,4,0.5829888232250623
1825,2015.0,Cu,Simulated,4,0.6017130874714547
1826,2016.0,Cu,Simulated,4,0.596493619485238
1827,2017.0,Cu,Simulated,4,0.5907902184897744
1828,2018.0,Cu,Simulated,4,0.587081941377603
1829,2019.0,Cu,Simulated,4,0.587787608649541
1830,2001.0,Cu,Simulated,5,0.7549022017125203
1831,2002.0,Cu,Simulated,5,0.7934883853051748
1832,2003.0,Cu,Simulated,5,0.7763739114323122
1833,2004.0,Cu,Simulated,5,0.8046215137115239
1834,2005.0,Cu,Simulated,5,0.807524266611877
1835,2006.0,Cu,Simulated,5,0.7782335211726684
1836,2007.0,Cu,Simulated,5,0.748731840240134
1837,2008.0,Cu,Simulated,5,0.7426056126827111
1838,2009.0,Cu,Simulated,5,0.7320670246221266
1839,2010.0,Cu,Simulated,5,0.7364944727212187
1840,2011.0,Cu,Simulated,5,0.7387651007769028
1841,2012.0,Cu,Simulated,5,0.7354076396630232
1842,2013.0,Cu,Simulated,5,0.7353326728281863
1843,2014.0,Cu,Simulated,5,0.6931857534251025
1844,2015.0,Cu,Simulated,5,0.7278619216290497
1845,2016.0,Cu,Simulated,5,0.730480561822061
1846,2017.0,Cu,Simulated,5,0.7714896019307419
1847,2018.0,Cu,Simulated,5,0.8225872139113488
1848,2019.0,Cu,Simulated,5,0.8231547373683482
1849,2001.0,Cu,Simulated,6,0.7021598591813325
1850,2002.0,Cu,Simulated,6,0.6457735067892355
1851,2003.0,Cu,Simulated,6,0.6009108065347927
1852,2004.0,Cu,Simulated,6,0.5927061874662377
1853,2005.0,Cu,Simulated,6,0.5580779513131191
1854,2006.0,Cu,Simulated,6,0.5901008440123542
1855,2007.0,Cu,Simulated,6,0.6186183411773257
1856,2008.0,Cu,Simulated,6,0.6282839517975688
1857,2009.0,Cu,Simulated,6,0.6460459008966933
1858,2010.0,Cu,Simulated,6,0.669622401124932
1859,2011.0,Cu,Simulated,6,0.697182039556304
1860,2012.0,Cu,Simulated,6,0.7071243562680257
1861,2013.0,Cu,Simulated,6,0.7061810598556357
1862,2014.0,Cu,Simulated,6,0.7039634136221318
1863,2015.0,Cu,Simulated,6,0.6944037798206995
1864,2016.0,Cu,Simulated,6,0.6787084680749463
1865,2017.0,Cu,Simulated,6,0.6786353072719353
1866,2018.0,Cu,Simulated,6,0.6726795999496552
1867,2019.0,Cu,Simulated,6,0.6847802173174059
1868,2001.0,Cu,Simulated,7,1.040509215475529
1869,2002.0,Cu,Simulated,7,1.2220156459028837
1870,2003.0,Cu,Simulated,7,1.2233557906700363
1871,2004.0,Cu,Simulated,7,1.151252299283002
1872,2005.0,Cu,Simulated,7,1.103625496547858
1873,2006.0,Cu,Simulated,7,1.197016325595026
1874,2007.0,Cu,Simulated,7,1.1265206998341213
1875,2008.0,Cu,Simulated,7,1.0484065255714698
1876,2009.0,Cu,Simulated,7,1.026387955928543
1877,2010.0,Cu,Simulated,7,1.0553639223700677
1878,2011.0,Cu,Simulated,7,1.037339527885094
1879,2012.0,Cu,Simulated,7,1.0094856177631255
1880,2013.0,Cu,Simulated,7,1.0615074961179607
1881,2014.0,Cu,Simulated,7,1.0603467397574633
1882,2015.0,Cu,Simulated,7,1.0775423127878268
1883,2016.0,Cu,Simulated,7,1.108475483303073
1884,2017.0,Cu,Simulated,7,1.1053230963976517
1885,2018.0,Cu,Simulated,7,1.0872416103132994
1886,2019.0,Cu,Simulated,7,1.1715129834100535
1887,2001.0,Cu,Simulated,8,0.931642795907072
1888,2002.0,Cu,Simulated,8,0.9097747720861402
1889,2003.0,Cu,Simulated,8,0.8775858281802875
1890,2004.0,Cu,Simulated,8,0.8932094181809642
1891,2005.0,Cu,Simulated,8,0.9062020691538902
1892,2006.0,Cu,Simulated,8,0.8822705150179878
1893,2007.0,Cu,Simulated,8,0.8840294645990489
1894,2008.0,Cu,Simulated,8,0.858119060259136
1895,2009.0,Cu,Simulated,8,0.8133549643184964
1896,2010.0,Cu,Simulated,8,0.8189198203839997
1897,2011.0,Cu,Simulated,8,0.8101176175450898
1898,2012.0,Cu,Simulated,8,0.8002484393323843
1899,2013.0,Cu,Simulated,8,0.81672419257453
1900,2014.0,Cu,Simulated,8,0.7192425113000654
1901,2015.0,Cu,Simulated,8,0.7504087987375048
1902,2016.0,Cu,Simulated,8,0.7370895191219947
1903,2017.0,Cu,Simulated,8,0.7363080350080484
1904,2018.0,Cu,Simulated,8,0.7272599299362718
1905,2019.0,Cu,Simulated,8,0.7324341771253091
1906,2001.0,Cu,Simulated,9,0.6685099723104447
1907,2002.0,Cu,Simulated,9,0.6338857375033753
1908,2003.0,Cu,Simulated,9,0.6306902880135907
1909,2004.0,Cu,Simulated,9,0.6067462322513473
1910,2005.0,Cu,Simulated,9,0.539333715256193
1911,2006.0,Cu,Simulated,9,0.5606988068882459
1912,2007.0,Cu,Simulated,9,0.571431275359828
1913,2008.0,Cu,Simulated,9,0.5336340938197519
1914,2009.0,Cu,Simulated,9,0.5475043578964558
1915,2010.0,Cu,Simulated,9,0.5305610475990319
1916,2011.0,Cu,Simulated,9,0.5271097327532276
1917,2012.0,Cu,Simulated,9,0.5178697928476573
1918,2013.0,Cu,Simulated,9,0.5313561376662509
1919,2014.0,Cu,Simulated,9,0.5434302947468221
1920,2015.0,Cu,Simulated,9,0.5332667891565519
1921,2016.0,Cu,Simulated,9,0.5301688391055407
1922,2017.0,Cu,Simulated,9,0.5430498877015096
1923,2018.0,Cu,Simulated,9,0.5184171379543767
1924,2019.0,Cu,Simulated,9,0.5188342656857997
1925,2001.0,Cu,Simulated,10,2.213238748229273
1926,2002.0,Cu,Simulated,10,1.871608674070654
1927,2003.0,Cu,Simulated,10,2.7729922801506635
1928,2004.0,Cu,Simulated,10,2.1053712584944053
1929,2005.0,Cu,Simulated,10,1.790643445824368
1930,2006.0,Cu,Simulated,10,1.7617294057120492
1931,2007.0,Cu,Simulated,10,1.7452007074977582
1932,2008.0,Cu,Simulated,10,1.6928441954825082
1933,2009.0,Cu,Simulated,10,1.3914247692702513
1934,2010.0,Cu,Simulated,10,1.316990734153349
1935,2011.0,Cu,Simulated,10,1.9566740973957024
1936,2012.0,Cu,Simulated,10,1.4347193853204578
1937,2013.0,Cu,Simulated,10,1.016187157700419
1938,2014.0,Cu,Simulated,10,1.0809867077131463
1939,2015.0,Cu,Simulated,10,0.9940300790056252
1940,2016.0,Cu,Simulated,10,0.8945512783892418
1941,2017.0,Cu,Simulated,10,1.1503034710010482
1942,2018.0,Cu,Simulated,10,0.9374512253771824
1943,2019.0,Cu,Simulated,10,0.9615333923113182
1944,2001.0,Cu,Simulated,11,2.8557714183243474
1945,2002.0,Cu,Simulated,11,5.060019506049518
1946,2003.0,Cu,Simulated,11,4.162493271811103
1947,2004.0,Cu,Simulated,11,4.860777915940003
1948,2005.0,Cu,Simulated,11,3.3219880223825577
1949,2006.0,Cu,Simulated,11,4.187828798247388
1950,2007.0,Cu,Simulated,11,3.835242002600024
1951,2008.0,Cu,Simulated,11,6.303396407858926
1952,2009.0,Cu,Simulated,11,5.573125746517697
1953,2010.0,Cu,Simulated,11,3.2720950406631397
1954,2011.0,Cu,Simulated,11,3.196499955465208
1955,2012.0,Cu,Simulated,11,4.391983146589316
1956,2013.0,Cu,Simulated,11,3.212400705076501
1957,2014.0,Cu,Simulated,11,2.5835646335819944
1958,2015.0,Cu,Simulated,11,3.926983019272268
1959,2016.0,Cu,Simulated,11,6.035156992525206
1960,2017.0,Cu,Simulated,11,5.028306389587276
1961,2018.0,Cu,Simulated,11,3.2540980752504085
1962,2019.0,Cu,Simulated,11,3.288327883187653
1963,2001.0,Cu,Simulated,12,0.8177880578179668
1964,2002.0,Cu,Simulated,12,0.851400818221766
1965,2003.0,Cu,Simulated,12,0.8317312504671432
1966,2004.0,Cu,Simulated,12,0.8257700298049033
1967,2005.0,Cu,Simulated,12,0.838456184921626
1968,2006.0,Cu,Simulated,12,0.8609633428926755
1969,2007.0,Cu,Simulated,12,0.9222729447008716
1970,2008.0,Cu,Simulated,12,0.8917749889200492
1971,2009.0,Cu,Simulated,12,0.8620322709087023
1972,2010.0,Cu,Simulated,12,0.856707925080797
1973,2011.0,Cu,Simulated,12,0.8317339087190102
1974,2012.0,Cu,Simulated,12,0.8159941112681622
1975,2013.0,Cu,Simulated,12,0.7772489480677984
1976,2014.0,Cu,Simulated,12,0.757476879582919
1977,2015.0,Cu,Simulated,12,0.7575300665690835
1978,2016.0,Cu,Simulated,12,0.7432741218184612
1979,2017.0,Cu,Simulated,12,0.7690575487576898
1980,2018.0,Cu,Simulated,12,0.7471904563381011
1981,2019.0,Cu,Simulated,12,0.7697208905009277
1982,2001.0,Cu,Simulated,13,0.8156292132823427
1983,2002.0,Cu,Simulated,13,0.8179977172901002
1984,2003.0,Cu,Simulated,13,0.8862038172239114
1985,2004.0,Cu,Simulated,13,0.9001203059802831
1986,2005.0,Cu,Simulated,13,0.7299905833538548
1987,2006.0,Cu,Simulated,13,0.7655829179297345
1988,2007.0,Cu,Simulated,13,0.8116121710491359
1989,2008.0,Cu,Simulated,13,0.7741552768806303
1990,2009.0,Cu,Simulated,13,0.7789528320455203
1991,2010.0,Cu,Simulated,13,0.8050177778427611
1992,2011.0,Cu,Simulated,13,0.7904232501225407
1993,2012.0,Cu,Simulated,13,0.8229564190292701
1994,2013.0,Cu,Simulated,13,0.8510586943799143
1995,2014.0,Cu,Simulated,13,0.969390727294282
1996,2015.0,Cu,Simulated,13,0.9886548832383024
1997,2016.0,Cu,Simulated,13,1.0469349112200623
1998,2017.0,Cu,Simulated,13,1.120522980034123
1999,2018.0,Cu,Simulated,13,1.134113827339501
2000,2019.0,Cu,Simulated,13,1.1490972193254794
2001,2001.0,Cu,Simulated,14,0.7857641159375449
2002,2002.0,Cu,Simulated,14,0.7979252442965771
2003,2003.0,Cu,Simulated,14,0.8763922107788501
2004,2004.0,Cu,Simulated,14,0.7150174964575619
2005,2005.0,Cu,Simulated,14,0.7645585180328273
2006,2006.0,Cu,Simulated,14,0.7652841728005633
2007,2007.0,Cu,Simulated,14,0.777022016304547
2008,2008.0,Cu,Simulated,14,0.7468273369031142
2009,2009.0,Cu,Simulated,14,0.7500395641465587
2010,2010.0,Cu,Simulated,14,0.7508093990376684
2011,2011.0,Cu,Simulated,14,0.7749095781205125
2012,2012.0,Cu,Simulated,14,0.762010038933676
2013,2013.0,Cu,Simulated,14,0.6303663224390117
2014,2014.0,Cu,Simulated,14,0.6840436168345896
2015,2015.0,Cu,Simulated,14,0.6611276496006268
2016,2016.0,Cu,Simulated,14,0.6362946643352442
2017,2017.0,Cu,Simulated,14,0.6672979499864693
2018,2018.0,Cu,Simulated,14,0.6706023305559458
2019,2019.0,Cu,Simulated,14,0.6719770360366635
2020,2001.0,Cu,Simulated,15,0.9315092739989038
2021,2002.0,Cu,Simulated,15,0.9298709996855046
2022,2003.0,Cu,Simulated,15,0.91076729796227
2023,2004.0,Cu,Simulated,15,0.9136234356350288
2024,2005.0,Cu,Simulated,15,0.9215480497636503
2025,2006.0,Cu,Simulated,15,0.9225506384549348
2026,2007.0,Cu,Simulated,15,0.9311841504404724
2027,2008.0,Cu,Simulated,15,0.8965907474055843
2028,2009.0,Cu,Simulated,15,0.8694915545496241
2029,2010.0,Cu,Simulated,15,0.8820520350226077
2030,2011.0,Cu,Simulated,15,0.8936789288635978
2031,2012.0,Cu,Simulated,15,0.8900523048772987
2032,2013.0,Cu,Simulated,15,0.9143936104962158
2033,2014.0,Cu,Simulated,15,0.946504875158074
2034,2015.0,Cu,Simulated,15,0.9585834965755088
2035,2016.0,Cu,Simulated,15,0.945849925573518
2036,2017.0,Cu,Simulated,15,0.904126932494836
2037,2018.0,Cu,Simulated,15,0.838041702560596
2038,2019.0,Cu,Simulated,15,0.8087988848717887
2039,2001.0,Cu,Simulated,16,0.8853436381717855
2040,2002.0,Cu,Simulated,16,0.8861122355580284
2041,2003.0,Cu,Simulated,16,0.8994287801588416
2042,2004.0,Cu,Simulated,16,0.8904694898039064
2043,2005.0,Cu,Simulated,16,0.8849485182888519
2044,2006.0,Cu,Simulated,16,0.8857545829134836
2045,2007.0,Cu,Simulated,16,0.8933733473855549
2046,2008.0,Cu,Simulated,16,0.8920997802933341
2047,2009.0,Cu,Simulated,16,0.8908273964313118
2048,2010.0,Cu,Simulated,16,0.8893662384310949
2049,2011.0,Cu,Simulated,16,0.8859610517134021
2050,2012.0,Cu,Simulated,16,0.8763743774439489
2051,2013.0,Cu,Simulated,16,0.8627418306462447
2052,2014.0,Cu,Simulated,16,0.8519022102977217
2053,2015.0,Cu,Simulated,16,0.8442825969941654
2054,2016.0,Cu,Simulated,16,0.8392253394032008
2055,2017.0,Cu,Simulated,16,0.8376306020733512
2056,2018.0,Cu,Simulated,16,0.8363693895412001
2057,2019.0,Cu,Simulated,16,0.8354344494212427
2058,2001.0,Cu,Simulated,17,0.8176041592224875
2059,2002.0,Cu,Simulated,17,0.7851932330996642
2060,2003.0,Cu,Simulated,17,0.7916987833276247
2061,2004.0,Cu,Simulated,17,0.8086129776074796
2062,2005.0,Cu,Simulated,17,0.7916625732811478
2063,2006.0,Cu,Simulated,17,0.771320563616867
2064,2007.0,Cu,Simulated,17,0.7975158032288032
2065,2008.0,Cu,Simulated,17,0.7792886712518624
2066,2009.0,Cu,Simulated,17,0.766830165034766
2067,2010.0,Cu,Simulated,17,0.7602406494542936
2068,2011.0,Cu,Simulated,17,0.7440544263249378
2069,2012.0,Cu,Simulated,17,0.654593979716201
2070,2013.0,Cu,Simulated,17,0.6169599385263561
2071,2014.0,Cu,Simulated,17,0.6241660635621478
2072,2015.0,Cu,Simulated,17,0.6063311024646073
2073,2016.0,Cu,Simulated,17,0.5780439684141663
2074,2017.0,Cu,Simulated,17,0.5693591293475975
2075,2018.0,Cu,Simulated,17,0.5709901396317796
2076,2019.0,Cu,Simulated,17,0.5646597127449136
2077,2001.0,Cu,Simulated,18,1.0491028334554042
2078,2002.0,Cu,Simulated,18,1.1417776759519225
2079,2003.0,Cu,Simulated,18,0.9088845235200008
2080,2004.0,Cu,Simulated,18,0.9683969907772164
2081,2005.0,Cu,Simulated,18,0.909234094920332
2082,2006.0,Cu,Simulated,18,0.944530195116944
2083,2007.0,Cu,Simulated,18,0.8498485108951928
2084,2008.0,Cu,Simulated,18,0.9567822903440788
2085,2009.0,Cu,Simulated,18,0.933656963674382
2086,2010.0,Cu,Simulated,18,0.8858558053150835
2087,2011.0,Cu,Simulated,18,0.9275343269607677
2088,2012.0,Cu,Simulated,18,0.9145575229796418
2089,2013.0,Cu,Simulated,18,0.8661347888442866
2090,2014.0,Cu,Simulated,18,0.8531899477687195
2091,2015.0,Cu,Simulated,18,0.8651738977069524
2092,2016.0,Cu,Simulated,18,0.8417700532139981
2093,2017.0,Cu,Simulated,18,0.8411654226626032
2094,2018.0,Cu,Simulated,18,0.8485436006858391
2095,2019.0,Cu,Simulated,18,0.8348961190242962
2096,2001.0,Cu,Simulated,19,0.8781727543055685
2097,2002.0,Cu,Simulated,19,0.8032539261175637
2098,2003.0,Cu,Simulated,19,0.7398521994050239
2099,2004.0,Cu,Simulated,19,0.7794287031117796
2100,2005.0,Cu,Simulated,19,0.7505419668422944
2101,2006.0,Cu,Simulated,19,0.7574182535991245
2102,2007.0,Cu,Simulated,19,0.7130808389157621
2103,2008.0,Cu,Simulated,19,0.7531588652489088
2104,2009.0,Cu,Simulated,19,0.763890725594068
2105,2010.0,Cu,Simulated,19,0.7776923878895977
2106,2011.0,Cu,Simulated,19,0.796600323434016
2107,2012.0,Cu,Simulated,19,0.8856295673503757
2108,2013.0,Cu,Simulated,19,0.7968836426641825
2109,2014.0,Cu,Simulated,19,0.8207934558223429
2110,2015.0,Cu,Simulated,19,0.8187759077386542
2111,2016.0,Cu,Simulated,19,0.780407668951566
2112,2017.0,Cu,Simulated,19,0.6745605827964638
2113,2018.0,Cu,Simulated,19,0.6938483192354737
2114,2019.0,Cu,Simulated,19,0.6766388987132658
2115,2001.0,Cu,Simulated,20,0.7573285270481787
2116,2002.0,Cu,Simulated,20,0.813559495851907
2117,2003.0,Cu,Simulated,20,0.7967080989116858
2118,2004.0,Cu,Simulated,20,0.8438977060042451
2119,2005.0,Cu,Simulated,20,0.8518039689995159
2120,2006.0,Cu,Simulated,20,0.8450351591509417
2121,2007.0,Cu,Simulated,20,0.8038739394846394
2122,2008.0,Cu,Simulated,20,0.7620211579077852
2123,2009.0,Cu,Simulated,20,0.7370773491704791
2124,2010.0,Cu,Simulated,20,0.7360459539192911
2125,2011.0,Cu,Simulated,20,0.7356427963188452
2126,2012.0,Cu,Simulated,20,0.7403545467619087
2127,2013.0,Cu,Simulated,20,0.74837737846878
2128,2014.0,Cu,Simulated,20,0.7577966118834221
2129,2015.0,Cu,Simulated,20,0.7647592897900295
2130,2016.0,Cu,Simulated,20,0.7668741836933778
2131,2017.0,Cu,Simulated,20,0.7661093070763922
2132,2018.0,Cu,Simulated,20,0.7613907247022935
2133,2019.0,Cu,Simulated,20,0.7534502941633967
2134,2001.0,Cu,Simulated,21,0.9539663907172118
2135,2002.0,Cu,Simulated,21,0.8973660683869021
2136,2003.0,Cu,Simulated,21,0.8635221449896566
2137,2004.0,Cu,Simulated,21,0.8731475584881987
2138,2005.0,Cu,Simulated,21,0.7522112321029907
2139,2006.0,Cu,Simulated,21,0.8161631613437581
2140,2007.0,Cu,Simulated,21,0.8196909871410547
2141,2008.0,Cu,Simulated,21,0.7864262919159286
2142,2009.0,Cu,Simulated,21,0.8001179629303328
2143,2010.0,Cu,Simulated,21,0.73143682434846
2144,2011.0,Cu,Simulated,21,0.7715632870832677
2145,2012.0,Cu,Simulated,21,0.7620393369103353
2146,2013.0,Cu,Simulated,21,0.754734604832842
2147,2014.0,Cu,Simulated,21,0.7760445804678539
2148,2015.0,Cu,Simulated,21,0.7302915918090146
2149,2016.0,Cu,Simulated,21,0.7625529302475873
2150,2017.0,Cu,Simulated,21,0.7662610888016286
2151,2018.0,Cu,Simulated,21,0.737988517473715
2152,2019.0,Cu,Simulated,21,0.7547349245109853
2153,2001.0,Cu,Simulated,22,0.9426909595483298
2154,2002.0,Cu,Simulated,22,0.9189048366262252
2155,2003.0,Cu,Simulated,22,0.8829390548915345
2156,2004.0,Cu,Simulated,22,0.8834250975889251
