,,,Head Grade (%)
866,Platinum,29,0.00023608730000000003
866,Platinum,6,0.00023585850000000004
866,Platinum,28,0.00022911760000000002
866,Platinum,13,0.0002351075
866,Platinum,3,0.0002313987
866,Platinum,14,0.00022205970000000003
866,Platinum,42,0.0002275292
866,Platinum,33,0.00023353660000000002
866,Platinum,30,0.0002330675
866,Platinum,20,0.0001990012
866,Platinum,26,0.0001916009
866,Platinum,27,0.0001910764
866,Platinum,47,0.0001910453
866,Platinum,11,0.0001910764
866,Platinum,8,0.0001910143
866,Platinum,36,0.0001912067
866,Platinum,49,0.00019100220000000003
866,Platinum,9,0.0002335056
866,Platinum,0,0.0002335056
866,Platinum,34,0.0002335056
866,Platinum,43,0.00023649930000000003
866,Platinum,32,0.00023649930000000003
866,Platinum,12,0.00023949300000000002
866,Platinum,31,0.00023949300000000002
866,Platinum,23,0.00023949300000000002
866,Platinum,2,0.00023949300000000002
866,Platinum,41,0.00023949300000000002
866,Platinum,15,0.0002395189
866,Platinum,22,0.0002395189
866,Platinum,24,0.0002395189
866,Platinum,18,0.0002395189
866,Platinum,7,0.0002395189
21,Zinc,19,8.037639
21,Zinc,40,16.540001
21,Zinc,5,16.736462
21,Zinc,45,9.619953
21,Zinc,48,9.429383
21,Zinc,4,6.792261
21,Zinc,29,10.777642
21,Zinc,6,9.030309
21,Zinc,28,7.001688
21,Zinc,13,5.674106
21,Zinc,42,6.729735
21,Zinc,30,3.01
21,Zinc,20,5.375009
21,Zinc,26,6.0
21,Zinc,27,6.0
21,Zinc,47,6.0
87,Copper,35,1.2
87,Copper,1,1.2
87,Copper,19,1.0
87,Copper,40,1.0
87,Copper,5,1.1
87,Copper,45,1.1
87,Copper,48,1.1
87,Copper,4,1.2
87,Copper,29,1.1
87,Copper,6,1.1
87,Copper,28,0.95
87,Copper,13,0.64
87,Copper,3,0.65
87,Copper,14,0.69
87,Copper,42,0.76
87,Copper,33,0.76
87,Copper,30,0.76
87,Copper,20,0.76
87,Copper,26,0.78
87,Copper,27,0.8
87,Copper,47,0.82
87,Copper,11,0.82
87,Copper,8,0.8
87,Copper,36,0.78
87,Copper,49,0.78
87,Copper,9,0.78
87,Copper,0,0.78
87,Copper,34,0.78
87,Copper,43,0.78
995,Copper,44,0.982558
995,Copper,25,1.171404
995,Copper,38,1.255814
995,Copper,17,1.2
995,Copper,37,1.210723
995,Copper,39,0.95
995,Copper,16,1.1
995,Copper,46,1.170867
995,Copper,10,1.0
995,Copper,21,1.0
995,Copper,35,1.2
995,Copper,1,1.0
995,Copper,19,0.93
995,Copper,40,0.946586
995,Copper,5,0.83014
995,Copper,45,0.75
995,Copper,48,0.809232
995,Copper,4,0.8
995,Copper,29,0.848904
995,Copper,6,0.793473
995,Copper,28,0.873392
995,Copper,13,0.85
995,Copper,3,0.83
995,Copper,14,0.8
995,Copper,42,0.75
995,Copper,33,0.74
995,Copper,30,0.73
995,Copper,20,0.72
995,Copper,26,0.71
995,Copper,27,0.7
995,Copper,47,0.69
995,Copper,11,0.68
995,Copper,8,0.68
995,Copper,36,0.68
995,Copper,49,0.68
995,Copper,9,0.68
995,Copper,0,0.68
995,Copper,34,0.68
995,Copper,43,0.68
995,Copper,32,0.68
995,Copper,12,0.68
995,Copper,31,0.68
995,Copper,23,0.68
995,Copper,2,0.66
995,Copper,41,0.64
995,Copper,15,0.62
995,Copper,22,0.6
990,Copper,38,0.95
990,Copper,17,1.5
990,Copper,37,2.07
990,Copper,39,2.32
990,Copper,16,1.4
990,Copper,46,1.2
990,Copper,10,0.9
990,Copper,21,0.9
990,Copper,35,0.6
990,Copper,1,0.4
990,Copper,19,0.2
234,Silver,5,0.0296
234,Silver,45,0.032600000000000004
234,Silver,48,0.0296
234,Silver,4,0.034800000000000005
234,Silver,29,0.053700000000000005
234,Silver,6,0.038900000000000004
234,Silver,28,0.038200000000000005
234,Silver,13,0.0419
234,Silver,3,0.0412
234,Silver,14,0.0417
234,Silver,42,0.0422
234,Silver,33,0.0443
234,Silver,30,0.0374
234,Silver,20,0.0362
234,Silver,26,0.037006533800000005
234,Silver,27,0.04037865300000001
234,Silver,47,0.04037865300000001
234,Silver,11,0.04037865300000001
234,Silver,8,0.04037865300000001
234,Silver,36,0.04037865300000001
234,Silver,49,0.04037865300000001
482,Zinc,46,9.5
482,Zinc,10,6.62
482,Zinc,21,6.56
482,Zinc,35,6.35
482,Zinc,1,6.25
482,Zinc,19,6.35
482,Zinc,40,6.35
482,Zinc,5,6.35
482,Zinc,45,6.35
482,Zinc,48,6.6
482,Zinc,4,6.35
482,Zinc,29,6.35
482,Zinc,6,6.35
482,Zinc,28,6.35
482,Zinc,13,5.9
482,Zinc,3,5.9
482,Zinc,14,5.741298
482,Zinc,42,5.688735
482,Zinc,33,5.4353
482,Zinc,30,5.287029
482,Zinc,20,5.226009
482,Zinc,26,5.252339
482,Zinc,27,5.252339
482,Zinc,47,5.252339
482,Zinc,11,5.252339
482,Zinc,8,5.252339
482,Zinc,36,5.252339
482,Zinc,49,5.252339
482,Zinc,9,5.252339
482,Zinc,0,5.252339
482,Zinc,34,5.252339
482,Zinc,43,5.252339
175,Nickel,25,2.6
175,Nickel,38,2.8
175,Nickel,17,2.6
175,Nickel,37,2.6
175,Nickel,39,2.6
175,Nickel,16,2.6
175,Nickel,46,2.6
175,Nickel,10,2.6
175,Nickel,21,2.699
175,Nickel,35,2.6
175,Nickel,1,2.6
175,Nickel,19,2.6
175,Nickel,40,2.6
175,Nickel,5,2.6
175,Nickel,45,2.55
175,Nickel,48,2.5
175,Nickel,4,2.7
175,Nickel,29,2.7
175,Nickel,6,2.7
175,Nickel,28,2.74
175,Nickel,13,2.74
175,Nickel,3,2.74
175,Nickel,14,2.5
175,Nickel,42,2.63
175,Nickel,33,2.63
175,Nickel,30,2.63
175,Nickel,20,2.63
175,Nickel,26,2.63
175,Nickel,27,2.63
175,Nickel,47,2.63
175,Nickel,11,2.63
175,Nickel,8,2.63
175,Nickel,36,2.63
175,Nickel,49,2.63
573,Zinc,10,11.5
573,Zinc,21,12.12
573,Zinc,35,11.05
573,Zinc,1,11.2
573,Zinc,19,12.3
573,Zinc,40,11.7
573,Zinc,5,12.0
573,Zinc,45,12.3
573,Zinc,48,12.0
573,Zinc,4,12.1
573,Zinc,29,12.4
573,Zinc,6,12.2
573,Zinc,28,13.4
573,Zinc,13,13.0
573,Zinc,3,13.0
573,Zinc,14,11.0
573,Zinc,42,10.5
947,Copper,39,0.45
947,Copper,16,0.572
947,Copper,46,0.6199
947,Copper,10,0.6
947,Copper,40,0.51
947,Copper,5,0.55
947,Copper,45,0.61
947,Copper,48,0.63
947,Copper,4,0.68
947,Copper,29,0.64
947,Copper,6,0.49
947,Copper,28,0.44
947,Copper,13,0.53
947,Copper,3,0.43
947,Copper,14,0.38
947,Copper,42,0.5
947,Copper,33,0.477418
947,Copper,30,0.433855
947,Copper,20,0.434747
947,Copper,26,0.44
947,Copper,27,0.44
947,Copper,47,0.44
947,Copper,11,0.44
947,Copper,8,0.44
947,Copper,36,0.44
444,Nickel,39,0.725533
444,Nickel,16,0.703219
444,Nickel,46,0.666487
444,Nickel,10,0.667643
444,Nickel,21,0.630125
444,Nickel,35,0.573791
444,Nickel,1,0.599492
444,Nickel,19,0.64
444,Nickel,40,0.53
444,Nickel,5,0.39
444,Nickel,45,0.41
444,Nickel,48,0.5
444,Nickel,4,0.29
444,Nickel,29,0.25
444,Nickel,6,0.23
444,Nickel,28,0.18
444,Nickel,13,0.19
444,Nickel,3,0.15
444,Nickel,14,0.15
444,Nickel,42,0.15
444,Nickel,33,0.15
578,Nickel,25,1.28
578,Nickel,38,1.23
578,Nickel,17,1.18
578,Nickel,37,1.27
578,Nickel,39,1.26
578,Nickel,16,1.32
578,Nickel,46,1.34
578,Nickel,10,1.41
578,Nickel,21,1.57
578,Nickel,35,1.57
578,Nickel,1,1.45
578,Nickel,19,1.39
578,Nickel,40,1.33
578,Nickel,5,1.300031
578,Nickel,45,1.274471
578,Nickel,48,1.255335
578,Nickel,4,1.26
578,Nickel,29,1.47
578,Nickel,6,1.53
578,Nickel,28,1.45
578,Nickel,13,1.14
578,Nickel,3,1.33
578,Nickel,14,1.36
578,Nickel,42,1.46
578,Nickel,33,1.47
578,Nickel,30,1.65
578,Nickel,20,1.7
578,Nickel,26,1.2
578,Nickel,27,1.1
578,Nickel,47,1.1
578,Nickel,11,1.1
578,Nickel,8,1.2
578,Nickel,36,1.3
578,Nickel,49,1.4
578,Nickel,9,1.5
578,Nickel,0,1.5
578,Nickel,34,1.5
578,Nickel,43,1.5
578,Nickel,32,1.5
578,Nickel,12,1.5
578,Nickel,31,1.5
578,Nickel,23,1.5
578,Nickel,2,1.5
578,Nickel,41,1.5
578,Nickel,15,1.5
578,Nickel,22,1.5
578,Nickel,24,1.5
578,Nickel,18,1.5
578,Nickel,7,1.5
1085,Copper,39,0.95
1085,Copper,16,0.93
1085,Copper,46,0.77
1085,Copper,10,0.76
1085,Copper,21,0.56
1085,Copper,35,0.6
1085,Copper,1,0.5
1085,Copper,19,0.49
1085,Copper,40,0.47
1085,Copper,5,0.43
1085,Copper,45,0.41
1085,Copper,48,0.43
1085,Copper,4,0.45
1085,Copper,29,0.45
1085,Copper,6,0.41
1085,Copper,28,0.5
1085,Copper,13,0.55
1085,Copper,3,0.5
1085,Copper,14,0.48
1085,Copper,42,0.44
1085,Copper,33,0.41
1085,Copper,30,0.37
1085,Copper,20,0.33
1085,Copper,26,0.32
1085,Copper,27,0.308451
1085,Copper,47,0.296901
1085,Copper,11,0.285352
1085,Copper,8,0.273802
1085,Copper,36,0.262253
1085,Copper,49,0.250703
1085,Copper,9,0.239154
1085,Copper,0,0.227604
1085,Copper,34,0.216055
1085,Copper,43,0.204505
1085,Copper,32,0.192956
1085,Copper,12,0.181406
1085,Copper,31,0.169857
1085,Copper,23,0.158307
1085,Copper,2,0.146758
1085,Copper,41,0.135208
1085,Copper,15,0.135208
1085,Copper,22,0.135208
1085,Copper,24,0.135208
1085,Copper,18,0.135208
450,Copper,6,3.221069
450,Copper,28,4.382053
450,Copper,13,4.121406
450,Copper,3,4.04
450,Copper,14,4.32
450,Copper,42,3.97
159,Nickel,40,1.33
159,Nickel,5,1.171524
159,Nickel,45,1.256126
159,Nickel,48,1.244844
159,Nickel,4,1.30024
159,Nickel,29,1.340271
159,Nickel,6,1.220674
159,Nickel,28,1.523349
159,Nickel,13,1.283085
159,Nickel,3,1.348839
159,Nickel,14,1.22
159,Nickel,42,1.223311
159,Nickel,33,1.394325
909,Zinc,35,3.681227
909,Zinc,1,3.755117
909,Zinc,19,3.70074
909,Zinc,40,3.358937
909,Zinc,5,3.185748
909,Zinc,45,3.0331
909,Zinc,48,1.657597
909,Zinc,4,2.544605
909,Zinc,29,2.466201
909,Zinc,6,2.4441
909,Zinc,28,2.199625
909,Zinc,13,2.183292
909,Zinc,3,2.242948
909,Zinc,14,2.196966
909,Zinc,42,2.074378
909,Zinc,33,2.350054
909,Zinc,30,2.26959
909,Zinc,20,2.1
909,Zinc,26,2.4
909,Zinc,27,2.4
909,Zinc,47,2.4
909,Zinc,11,2.4
909,Zinc,8,2.4
909,Zinc,36,2.4
762,Nickel,28,1.29
762,Nickel,13,1.27
762,Nickel,3,1.36
762,Nickel,14,1.44
762,Nickel,42,1.41
762,Nickel,33,1.53
762,Nickel,30,1.47
762,Nickel,20,1.46
762,Nickel,26,1.42
762,Nickel,27,1.42
762,Nickel,47,1.42
762,Nickel,11,1.42
762,Nickel,8,1.42
762,Nickel,36,1.42
762,Nickel,49,1.42
762,Nickel,9,1.42
762,Nickel,0,1.42
762,Nickel,34,1.42
762,Nickel,43,1.42
762,Nickel,32,1.42
762,Nickel,12,1.42
762,Nickel,31,1.42
762,Nickel,23,1.42
762,Nickel,2,1.42
762,Nickel,41,1.42
762,Nickel,15,1.42
762,Nickel,22,1.42
762,Nickel,24,1.42
762,Nickel,18,1.42
762,Nickel,7,1.42
945,Zinc,1,8.2
945,Zinc,19,8.2
945,Zinc,40,6.15
945,Zinc,5,6.15
945,Zinc,45,4.1
945,Zinc,48,4.1
945,Zinc,4,4.054624
945,Zinc,29,3.169396
945,Zinc,6,3.161174
945,Zinc,28,2.57257
945,Zinc,13,4.18
945,Zinc,3,4.05
945,Zinc,14,3.14
945,Zinc,42,2.57
945,Zinc,33,3.18
945,Zinc,30,3.736318
945,Zinc,20,3.541975
945,Zinc,26,3.3
945,Zinc,27,3.7
945,Zinc,47,3.5
945,Zinc,11,2.9
945,Zinc,8,2.4
945,Zinc,36,2.7
945,Zinc,49,2.1
945,Zinc,9,2.3
734,Zinc,10,11.0
734,Zinc,21,11.69198
734,Zinc,35,11.830612
734,Zinc,1,13.008939
734,Zinc,19,12.2
734,Zinc,40,11.918809
734,Zinc,5,12.101851
734,Zinc,45,11.769509
734,Zinc,48,11.67742
734,Zinc,4,10.5
734,Zinc,29,11.159187
734,Zinc,6,12.235
734,Zinc,28,11.75
734,Zinc,13,12.3
734,Zinc,3,9.2
734,Zinc,14,9.1
734,Zinc,42,7.7
734,Zinc,33,18.0
690,Gold,49,0.00024700000000000004
690,Gold,9,0.00025299999999999997
690,Gold,0,0.000246
690,Gold,34,0.00027000000000000006
690,Gold,43,0.00027000000000000006
690,Gold,32,0.00027000000000000006
690,Gold,12,0.00029
690,Gold,31,0.00024
690,Gold,23,0.00024
690,Gold,2,0.00027000000000000006
690,Gold,41,0.00022000000000000003
690,Gold,15,0.00026000000000000003
690,Gold,22,0.0002
690,Gold,24,0.00017
690,Gold,18,0.00016
690,Gold,7,0.00016
245,Copper,5,1.28
245,Copper,45,1.0
245,Copper,48,1.0
245,Copper,4,0.83
245,Copper,29,1.524953
964,Copper,33,1.01
964,Copper,30,1.0
964,Copper,20,0.9
964,Copper,26,0.9
964,Copper,27,0.9
964,Copper,47,0.85
964,Copper,11,0.8
964,Copper,8,0.8
964,Copper,36,0.7
964,Copper,49,0.7
964,Copper,9,0.6
964,Copper,0,0.6
964,Copper,34,0.6
964,Copper,43,0.6
964,Copper,32,0.57
964,Copper,12,0.55
964,Copper,31,0.55
964,Copper,23,0.55
964,Copper,2,0.55
964,Copper,41,0.55
964,Copper,15,0.55
964,Copper,22,0.55
653,Copper,11,1.0
653,Copper,8,1.0
653,Copper,36,0.9
653,Copper,49,0.8
653,Copper,9,0.7
653,Copper,0,0.7
653,Copper,34,0.68
653,Copper,43,0.66
653,Copper,32,0.65
653,Copper,12,0.65
653,Copper,31,0.6
653,Copper,23,0.6
653,Copper,2,0.6
653,Copper,41,0.6
653,Copper,15,0.55
653,Copper,22,0.55
653,Copper,24,0.55
653,Copper,18,0.55
653,Copper,7,0.55
551,Copper,21,0.82098
551,Copper,35,0.804882
551,Copper,1,0.7891
551,Copper,19,0.773628
551,Copper,40,0.758458
551,Copper,5,0.743587
551,Copper,45,0.729006
551,Copper,48,0.714712
551,Copper,4,0.700698
551,Copper,29,0.686959
551,Copper,6,0.673489
551,Copper,28,0.660284
551,Copper,13,0.647337
551,Copper,3,0.634644
551,Copper,14,0.6222
551,Copper,42,0.61
551,Copper,33,0.61
551,Copper,30,0.61
551,Copper,20,0.61
551,Copper,26,0.61
551,Copper,27,0.61
551,Copper,47,0.61
551,Copper,11,0.61
551,Copper,8,0.61
551,Copper,36,0.61
551,Copper,49,0.61
551,Copper,9,0.61
551,Copper,0,0.61
551,Copper,34,0.61
551,Copper,43,0.61
551,Copper,32,0.61
551,Copper,12,0.61
551,Copper,31,0.61
551,Copper,23,0.61
551,Copper,2,0.61
551,Copper,41,0.61
551,Copper,15,0.61
551,Copper,22,0.61
551,Copper,24,0.61
551,Copper,18,0.61
551,Copper,7,0.61
55,Copper,33,0.422847
55,Copper,30,0.41
55,Copper,20,0.41023
55,Copper,26,0.41
55,Copper,27,0.41
55,Copper,47,0.41
55,Copper,11,0.41
55,Copper,8,0.41
55,Copper,36,0.41
55,Copper,49,0.41
55,Copper,9,0.41
55,Copper,0,0.41
55,Copper,34,0.41
55,Copper,43,0.41
55,Copper,32,0.41
55,Copper,12,0.41
55,Copper,31,0.41
55,Copper,23,0.41
55,Copper,2,0.41
55,Copper,41,0.41
55,Copper,15,0.41
55,Copper,22,0.41
55,Copper,24,0.41
55,Copper,18,0.41
55,Copper,7,0.41
567,Zinc,33,12.62985
567,Zinc,30,12.037037
567,Zinc,20,7.936508
567,Zinc,26,6.5
567,Zinc,27,6.5
567,Zinc,47,6.5
567,Zinc,11,6.5
457,Zinc,21,10.13
457,Zinc,35,8.78
429,Lead,25,4.3
429,Lead,38,4.7
429,Lead,17,5.1
429,Lead,37,4.4
429,Lead,39,4.2
429,Lead,16,4.17
429,Lead,46,4.2
429,Lead,10,4.3
429,Lead,21,3.8
429,Lead,35,4.5
88,Copper,46,1.49
88,Copper,10,2.88
88,Copper,21,3.11
88,Copper,35,2.92
88,Copper,1,2.97
88,Copper,19,2.87
88,Copper,40,1.93
88,Copper,5,1.11
88,Copper,45,0.99
88,Copper,48,1.0
88,Copper,4,0.8
88,Copper,29,0.97
88,Copper,6,1.32
88,Copper,28,1.09
88,Copper,13,1.07
88,Copper,3,0.91
88,Copper,14,1.01
88,Copper,42,1.11
88,Copper,33,0.71
88,Copper,30,1.31
88,Copper,20,1.56
88,Copper,26,2.0
88,Copper,27,2.34
88,Copper,47,2.58
88,Copper,11,2.13
88,Copper,8,2.1
88,Copper,36,1.21
88,Copper,49,1.2
88,Copper,9,1.18
205,Silver,44,0.041800000000000004
205,Silver,25,0.041800000000000004
205,Silver,38,0.041800000000000004
205,Silver,17,0.041800000000000004
205,Silver,37,0.041800000000000004
205,Silver,39,0.041800000000000004
205,Silver,16,0.041800000000000004
205,Silver,46,0.041800000000000004
205,Silver,10,0.041800000000000004
205,Silver,21,0.041800000000000004
205,Silver,35,0.041800000000000004
205,Silver,1,0.041800000000000004
205,Silver,19,0.041800000000000004
205,Silver,40,0.041800000000000004
205,Silver,5,0.041800000000000004
205,Silver,45,0.056600000000000004
205,Silver,48,0.030600000000000002
205,Silver,4,0.028300000000000002
205,Silver,29,0.027600000000000003
205,Silver,6,0.0234
205,Silver,28,0.021
205,Silver,13,0.0176
205,Silver,3,0.0227
205,Silver,14,0.028200000000000003
205,Silver,42,0.0161
205,Silver,33,0.0164
205,Silver,30,0.012700000000000001
205,Silver,20,0.0095
205,Silver,26,0.0135468643
205,Silver,27,0.0150761246
205,Silver,47,0.013586962900000001
205,Silver,11,0.0125750603
205,Silver,8,0.0113255569
205,Silver,36,0.0113255569
205,Silver,49,0.011549645200000002
354,Copper,44,0.53
354,Copper,25,0.53
354,Copper,38,0.53
354,Copper,17,0.54
354,Copper,37,0.58
354,Copper,39,0.58
354,Copper,16,0.55
354,Copper,46,0.58
354,Copper,10,0.47
354,Copper,21,0.59
354,Copper,35,0.66
354,Copper,1,0.63
354,Copper,19,0.59
354,Copper,40,0.744336
354,Copper,5,0.716
354,Copper,45,0.71
354,Copper,48,0.7
354,Copper,4,0.69
354,Copper,29,0.67
354,Copper,6,0.644
354,Copper,28,0.635
354,Copper,13,0.59
354,Copper,3,0.57
354,Copper,14,0.57
354,Copper,42,0.57
354,Copper,33,0.573
354,Copper,30,0.576
354,Copper,20,0.579
354,Copper,26,0.582
354,Copper,27,0.585
354,Copper,47,0.588
354,Copper,11,0.591
354,Copper,8,0.594
354,Copper,36,0.597
354,Copper,49,0.6
354,Copper,9,0.603
354,Copper,0,0.606
354,Copper,34,0.609
354,Copper,43,0.612
354,Copper,32,0.615
354,Copper,12,0.618
354,Copper,31,0.621
354,Copper,23,0.624
811,Silver,35,0.025
811,Silver,1,0.0261
811,Silver,19,0.0251
811,Silver,40,0.0228
811,Silver,5,0.021400000000000002
811,Silver,45,0.02
811,Silver,48,0.0196
811,Silver,4,0.0194
811,Silver,29,0.02
811,Silver,6,0.0171
811,Silver,28,0.0177
811,Silver,13,0.0162
811,Silver,3,0.0158
811,Silver,14,0.0154
811,Silver,42,0.015700000000000002
811,Silver,33,0.015700000000000002
811,Silver,30,0.0146
811,Silver,20,0.0143
811,Silver,26,0.016
811,Silver,27,0.016
811,Silver,47,0.017
811,Silver,11,0.017
811,Silver,8,0.017
811,Silver,36,0.017
811,Silver,49,0.017010000600000002
811,Silver,9,0.017010000600000002
811,Silver,0,0.017010000600000002
811,Silver,34,0.017010000600000002
334,Gold,5,0.0001337141
334,Gold,45,0.0001286528
334,Gold,48,0.00012015720000000001
334,Gold,4,0.0001153567
334,Gold,29,0.0001127095
334,Gold,6,0.00011103810000000001
334,Gold,28,0.0001146899
334,Gold,13,0.0001103797
334,Gold,3,0.0001165896
334,Gold,14,0.00011571480000000001
334,Gold,42,0.0001390056
334,Gold,33,0.00013600000000000003
334,Gold,30,0.0001323945
334,Gold,20,0.00012
334,Gold,26,0.000125
334,Gold,27,0.00012
334,Gold,47,0.00012
334,Gold,11,0.00012
334,Gold,8,0.00012
334,Gold,36,0.00012
334,Gold,49,8e-05
334,Gold,9,7e-05
334,Gold,0,6.500000000000001e-05
334,Gold,34,6e-05
334,Gold,43,6e-05
334,Gold,32,6e-05
334,Gold,12,4.8990600000000005e-05
641,Copper,44,0.27
641,Copper,25,0.27
641,Copper,38,0.27
641,Copper,17,0.31
641,Copper,37,0.3
641,Copper,39,0.32
641,Copper,16,0.41
641,Copper,46,0.391
641,Copper,10,0.354
641,Copper,21,0.334
641,Copper,35,0.293
641,Copper,1,0.293
641,Copper,19,0.275
641,Copper,40,0.221
641,Copper,5,0.238
641,Copper,45,0.239
641,Copper,48,0.266
641,Copper,4,0.257
641,Copper,29,0.228
641,Copper,6,0.21
641,Copper,28,0.221
641,Copper,13,0.224
641,Copper,3,0.236
641,Copper,14,0.212
641,Copper,42,0.205
641,Copper,33,0.206
641,Copper,30,0.206
641,Copper,20,0.197906
641,Copper,26,0.197906
641,Copper,27,0.197906
641,Copper,47,0.197906
641,Copper,11,0.197906
899,Gold,33,0.00027400000000000005
899,Gold,30,0.000246
899,Gold,20,0.000199
899,Gold,26,0.00021440640000000002
899,Gold,27,0.00028374130000000005
899,Gold,47,0.0002860812
899,Gold,11,0.00030015390000000003
899,Gold,8,0.0002892406
899,Gold,36,0.00030718790000000003
899,Gold,49,0.0002913034
899,Gold,9,0.0002797265
899,Gold,0,0.0002324875
899,Gold,34,0.00020322540000000002
899,Gold,43,0.0001895425
899,Gold,32,0.00020201319999999998
899,Gold,12,0.0002180205
686,Gold,21,0.00010628580000000002
686,Gold,35,0.00010285720000000001
686,Gold,1,7.885720000000001e-05
686,Gold,19,9.25715e-05
686,Gold,40,9.94286e-05
686,Gold,5,9.6e-05
686,Gold,45,8.91429e-05
686,Gold,48,6.51429e-05
686,Gold,4,7.073930000000001e-05
686,Gold,29,7.6729e-05
686,Gold,6,8.730740000000001e-05
686,Gold,28,0.00010703640000000001
686,Gold,13,0.0001306563
686,Gold,3,0.00011053219999999999
686,Gold,14,0.0001212842
686,Gold,42,9.953450000000001e-05
686,Gold,33,7.73538e-05
686,Gold,30,6.92236e-05
686,Gold,20,6.160040000000001e-05
686,Gold,26,5.9964200000000004e-05
686,Gold,27,6.41732e-05
686,Gold,47,6.41732e-05
686,Gold,11,6.41732e-05
686,Gold,8,6.41732e-05
686,Gold,36,6.41732e-05
686,Gold,49,6.41732e-05
686,Gold,9,6.421580000000001e-05
686,Gold,0,6.421580000000001e-05
630,Nickel,16,1.4
630,Nickel,46,1.4
630,Nickel,10,1.4
630,Nickel,21,1.4
630,Nickel,35,1.4
630,Nickel,1,1.4
630,Nickel,19,1.4
630,Nickel,40,1.4
630,Nickel,5,1.4
630,Nickel,45,1.4
630,Nickel,48,1.4
630,Nickel,4,1.4
630,Nickel,29,1.4
630,Nickel,6,1.4
630,Nickel,28,1.4
630,Nickel,13,1.4
630,Nickel,3,1.4
630,Nickel,14,1.4
630,Nickel,42,1.4
630,Nickel,33,1.4
492,Platinum,1,0.0001911813
492,Platinum,19,0.0001958697
492,Platinum,40,0.00019209290000000003
492,Platinum,5,0.0001942288
492,Platinum,45,0.000200558
492,Platinum,48,0.0001911813
492,Platinum,4,0.0001875348
492,Platinum,29,0.00017656300000000002
492,Platinum,6,0.00017840990000000001
492,Platinum,28,0.0001813852
492,Platinum,13,0.0001818689
492,Platinum,3,0.00018092880000000002
492,Platinum,14,0.00018093790000000003
492,Platinum,42,0.0001814044
492,Platinum,33,0.0001777005
492,Platinum,30,0.00017703130000000001
492,Platinum,20,0.00017564190000000002
492,Platinum,26,0.000175872
492,Platinum,27,0.000175872
492,Platinum,47,0.000175872
492,Platinum,11,0.000175872
492,Platinum,8,0.000175872
492,Platinum,36,0.000175872
492,Platinum,49,0.000175872
492,Platinum,9,0.000175872
492,Platinum,0,0.00016488
492,Platinum,34,0.00016488
492,Platinum,43,0.00016488
492,Platinum,32,0.00016488
492,Platinum,12,0.00016488
492,Platinum,31,0.00016488
492,Platinum,23,0.00016488
43,Nickel,35,2.5
43,Nickel,1,2.5
43,Nickel,5,2.478415
43,Nickel,45,2.347717
43,Nickel,48,2.255246
43,Nickel,4,2.668411
43,Nickel,29,2.634616
43,Nickel,6,2.418923
43,Nickel,28,2.40504
43,Nickel,13,2.382563
43,Nickel,3,2.504821
43,Nickel,14,2.43149
43,Nickel,42,2.224826
31,Copper,35,1.44
31,Copper,1,1.5
31,Copper,19,1.46
31,Copper,40,1.35
31,Copper,5,1.23
31,Copper,45,1.16
31,Copper,48,1.23
31,Copper,4,1.16
31,Copper,29,1.25
31,Copper,6,1.1
31,Copper,28,1.26
31,Copper,13,1.72
31,Copper,3,1.52
31,Copper,14,1.3
31,Copper,42,0.98
31,Copper,33,0.81
31,Copper,30,0.94
31,Copper,20,0.73
31,Copper,26,0.61
31,Copper,27,0.94
31,Copper,47,0.94
31,Copper,11,0.94
31,Copper,8,0.94
31,Copper,36,0.94
31,Copper,49,0.94
31,Copper,9,0.3
31,Copper,0,0.3
31,Copper,34,0.3
31,Copper,43,0.3
31,Copper,32,0.170218
31,Copper,12,0.170218
31,Copper,31,0.170218
31,Copper,23,0.170218
31,Copper,2,0.170218
31,Copper,41,0.170218
31,Copper,15,0.170218
31,Copper,22,0.170218
31,Copper,24,0.170218
31,Copper,18,0.170218
31,Copper,7,0.170218
985,Nickel,46,2.7
985,Nickel,10,2.2
985,Nickel,21,2.2
985,Nickel,35,1.95
985,Nickel,1,2.4
985,Nickel,19,2.15
985,Nickel,40,2.05
985,Nickel,5,2.08
985,Nickel,45,1.892
985,Nickel,48,0.887928
985,Nickel,4,0.572919
985,Nickel,29,0.512904
985,Nickel,6,0.405276
985,Nickel,28,0.286369
985,Nickel,13,0.400773
985,Nickel,3,0.39507
985,Nickel,14,0.375095
985,Nickel,42,0.375145
985,Nickel,33,0.30599
985,Nickel,30,0.278323
985,Nickel,20,0.24
985,Nickel,26,0.31
985,Nickel,27,0.31
985,Nickel,47,0.31
985,Nickel,11,0.31
985,Nickel,8,0.31
985,Nickel,36,0.31
985,Nickel,49,0.31
985,Nickel,9,0.31
985,Nickel,0,0.31
985,Nickel,34,0.31
18,Zinc,44,13.3
18,Zinc,25,12.69
18,Zinc,38,12.1
18,Zinc,17,11.9
18,Zinc,37,10.46
18,Zinc,39,8.48
18,Zinc,16,8.1
18,Zinc,46,6.836854
18,Zinc,10,6.9
18,Zinc,21,7.109796
18,Zinc,35,7.000207
18,Zinc,1,6.813041
18,Zinc,19,7.0
18,Zinc,48,5.75
18,Zinc,4,5.0
547,Copper,21,8.174597
547,Copper,35,6.654884
547,Copper,1,5.987063
547,Copper,19,6.0
547,Copper,40,6.48
547,Copper,5,5.66
547,Copper,45,5.42
547,Copper,48,5.21
547,Copper,4,5.24
547,Copper,29,5.260972
547,Copper,6,4.88
