,Year,Commodity,Historical or simulated,Scenario,Mean total cash margin
1497,2010.0,Au,Simulated,13,33204985.05891249
1498,2011.0,Au,Simulated,13,33556259.88224003
1499,2012.0,Au,Simulated,13,33562326.93608732
1500,2013.0,Au,Simulated,13,33908175.96715834
1501,2014.0,Au,Simulated,13,33422666.786517967
1502,2015.0,Au,Simulated,13,33019447.47175197
1503,2016.0,Au,Simulated,13,32503848.29084809
1504,2017.0,Au,Simulated,13,31987026.252152383
1505,2018.0,Au,Simulated,13,31238817.352746285
1506,2019.0,Au,Simulated,13,30537859.639681023
1507,2001.0,Au,Simulated,14,17787724.811921176
1508,2002.0,Au,Simulated,14,18576908.90468492
1509,2003.0,Au,Simulated,14,18762992.39801842
1510,2004.0,Au,Simulated,14,19398092.314320248
1511,2005.0,Au,Simulated,14,20671098.593808256
1512,2006.0,Au,Simulated,14,21777884.73569157
1513,2007.0,Au,Simulated,14,22853676.210401807
1514,2008.0,Au,Simulated,14,23744155.131209176
1515,2009.0,Au,Simulated,14,24618094.661515992
1516,2010.0,Au,Simulated,14,25099548.431399383
1517,2011.0,Au,Simulated,14,25467298.379880738
1518,2012.0,Au,Simulated,14,25507999.12394172
1519,2013.0,Au,Simulated,14,25386974.121086523
1520,2014.0,Au,Simulated,14,24563582.985742625
1521,2015.0,Au,Simulated,14,23726041.928071253
1522,2016.0,Au,Simulated,14,22458294.9735516
1523,2017.0,Au,Simulated,14,21171503.019472063
1524,2018.0,Au,Simulated,14,19742466.547463223
1525,2019.0,Au,Simulated,14,18679275.414675534
1526,2001.0,Au,Simulated,15,17308286.97929667
1527,2002.0,Au,Simulated,15,21396930.739597864
1528,2003.0,Au,Simulated,15,19867827.684442997
1529,2004.0,Au,Simulated,15,20646497.254165217
1530,2005.0,Au,Simulated,15,22199555.37665744
1531,2006.0,Au,Simulated,15,22328608.12392992
1532,2007.0,Au,Simulated,15,22349436.21426573
1533,2008.0,Au,Simulated,15,22583135.005260948
1534,2009.0,Au,Simulated,15,22814512.120356157
1535,2010.0,Au,Simulated,15,22541882.14154519
1536,2011.0,Au,Simulated,15,23049493.39738328
1537,2012.0,Au,Simulated,15,23323074.57468968
1538,2013.0,Au,Simulated,15,23366764.208223063
1539,2014.0,Au,Simulated,15,22525260.466234963
1540,2015.0,Au,Simulated,15,22280273.80837676
1541,2016.0,Au,Simulated,15,21765819.70700192
1542,2017.0,Au,Simulated,15,21049252.43322442
1543,2018.0,Au,Simulated,15,20831556.67588068
1544,2019.0,Au,Simulated,15,20695374.964373387
1545,2001.0,Au,Simulated,16,17188948.469107103
1546,2002.0,Au,Simulated,16,23962589.64904273
1547,2003.0,Au,Simulated,16,22567048.609598864
1548,2004.0,Au,Simulated,16,22976441.636061396
1549,2005.0,Au,Simulated,16,20569014.502741493
1550,2006.0,Au,Simulated,16,18535173.47800889
1551,2007.0,Au,Simulated,16,16482934.600031098
1552,2008.0,Au,Simulated,16,16246036.49887885
1553,2009.0,Au,Simulated,16,16381424.111751366
1554,2010.0,Au,Simulated,16,17527359.559164323
1555,2011.0,Au,Simulated,16,21029439.17216169
1556,2012.0,Au,Simulated,16,25481609.066630155
1557,2013.0,Au,Simulated,16,30791417.535688862
1558,2014.0,Au,Simulated,16,32892825.951583125
1559,2015.0,Au,Simulated,16,32869464.497950613
1560,2016.0,Au,Simulated,16,29335907.540372714
1561,2017.0,Au,Simulated,16,24027310.303248424
1562,2018.0,Au,Simulated,16,17988357.654392123
1563,2019.0,Au,Simulated,16,12680998.987533348
1564,2001.0,Au,Simulated,17,17102004.21307194
1565,2002.0,Au,Simulated,17,21131431.844918165
1566,2003.0,Au,Simulated,17,22168746.051054876
1567,2004.0,Au,Simulated,17,22531134.024355307
1568,2005.0,Au,Simulated,17,23510418.115870457
1569,2006.0,Au,Simulated,17,24154488.48439577
1570,2007.0,Au,Simulated,17,24485830.94385537
1571,2008.0,Au,Simulated,17,24530843.071557336
1572,2009.0,Au,Simulated,17,25025159.57297524
1573,2010.0,Au,Simulated,17,25240388.37366582
1574,2011.0,Au,Simulated,17,26138070.88271896
1575,2012.0,Au,Simulated,17,26898959.72527837
1576,2013.0,Au,Simulated,17,27833655.553880177
1577,2014.0,Au,Simulated,17,27485662.674148757
1578,2015.0,Au,Simulated,17,26944064.088108163
1579,2016.0,Au,Simulated,17,25475559.62103547
1580,2017.0,Au,Simulated,17,23828523.36775312
1581,2018.0,Au,Simulated,17,22448394.75463838
1582,2019.0,Au,Simulated,17,21490498.25018249
1583,2001.0,Au,Simulated,18,17481179.579105824
1584,2002.0,Au,Simulated,18,23726583.821022905
1585,2003.0,Au,Simulated,18,24095090.182967734
1586,2004.0,Au,Simulated,18,26820172.876134768
1587,2005.0,Au,Simulated,18,24384383.121663783
1588,2006.0,Au,Simulated,18,22781711.58491242
1589,2007.0,Au,Simulated,18,21329211.95698023
1590,2008.0,Au,Simulated,18,19583651.680692267
1591,2009.0,Au,Simulated,18,19465913.843693268
1592,2010.0,Au,Simulated,18,19219969.75167381
1593,2011.0,Au,Simulated,18,21164199.47920065
1594,2012.0,Au,Simulated,18,22993647.134767164
1595,2013.0,Au,Simulated,18,26163848.300994497
1596,2014.0,Au,Simulated,18,26679905.368197896
1597,2015.0,Au,Simulated,18,27736066.403972283
1598,2016.0,Au,Simulated,18,26391296.183123976
1599,2017.0,Au,Simulated,18,24519266.574314453
1600,2018.0,Au,Simulated,18,22308923.02933168
1601,2019.0,Au,Simulated,18,20276827.881864674
1602,2001.0,Au,Simulated,19,17179321.6089323
1603,2002.0,Au,Simulated,19,17480422.765128408
1604,2003.0,Au,Simulated,19,17353099.86693431
1605,2004.0,Au,Simulated,19,17389553.142698154
1606,2005.0,Au,Simulated,19,17224006.333044615
1607,2006.0,Au,Simulated,19,16875248.1201345
1608,2007.0,Au,Simulated,19,16404194.67851346
1609,2008.0,Au,Simulated,19,15734842.739963263
1610,2009.0,Au,Simulated,19,15708157.050507436
1611,2010.0,Au,Simulated,19,15904364.404403364
1612,2011.0,Au,Simulated,19,15598754.348729627
1613,2012.0,Au,Simulated,19,15703376.050189007
1614,2013.0,Au,Simulated,19,16050854.55404814
1615,2014.0,Au,Simulated,19,15667312.213956732
1616,2015.0,Au,Simulated,19,15489932.79626605
1617,2016.0,Au,Simulated,19,15672347.679290516
1618,2017.0,Au,Simulated,19,15362977.040441448
1619,2018.0,Au,Simulated,19,15260644.337550351
1620,2019.0,Au,Simulated,19,15118393.773592958
1621,2001.0,Au,Simulated,20,17928632.81202259
1622,2002.0,Au,Simulated,20,23130847.00479543
1623,2003.0,Au,Simulated,20,22395499.40511624
1624,2004.0,Au,Simulated,20,21553523.76098396
1625,2005.0,Au,Simulated,20,21522616.15109773
1626,2006.0,Au,Simulated,20,21818589.22036635
1627,2007.0,Au,Simulated,20,21016879.267291404
1628,2008.0,Au,Simulated,20,20457476.807774205
1629,2009.0,Au,Simulated,20,21392128.390906997
1630,2010.0,Au,Simulated,20,22385086.368459903
1631,2011.0,Au,Simulated,20,23039947.6909017
1632,2012.0,Au,Simulated,20,22624410.247106493
1633,2013.0,Au,Simulated,20,23053095.252204157
1634,2014.0,Au,Simulated,20,21586310.7027468
1635,2015.0,Au,Simulated,20,20726186.00156217
1636,2016.0,Au,Simulated,20,19074268.86078348
1637,2017.0,Au,Simulated,20,17733144.338372875
1638,2018.0,Au,Simulated,20,16996891.913415954
1639,2019.0,Au,Simulated,20,16790517.510807093
1640,2001.0,Au,Simulated,21,15143618.624244252
1641,2002.0,Au,Simulated,21,16105036.782333348
1642,2003.0,Au,Simulated,21,17096371.285216913
1643,2004.0,Au,Simulated,21,17698126.77929033
1644,2005.0,Au,Simulated,21,18654685.74890061
1645,2006.0,Au,Simulated,21,19431776.44354553
1646,2007.0,Au,Simulated,21,20152577.77351761
1647,2008.0,Au,Simulated,21,20914250.245279044
1648,2009.0,Au,Simulated,21,21552839.529300086
1649,2010.0,Au,Simulated,21,22224399.346383262
1650,2011.0,Au,Simulated,21,22802288.91837218
1651,2012.0,Au,Simulated,21,23196174.853902355
1652,2013.0,Au,Simulated,21,23529536.222140945
1653,2014.0,Au,Simulated,21,23919446.99104548
1654,2015.0,Au,Simulated,21,24023945.609155133
1655,2016.0,Au,Simulated,21,23794366.504684128
1656,2017.0,Au,Simulated,21,23532214.80538136
1657,2018.0,Au,Simulated,21,23113485.76890276
1658,2019.0,Au,Simulated,21,22597066.422983263
1659,2001.0,Au,Simulated,22,18708054.81210508
1660,2002.0,Au,Simulated,22,23975699.57522381
1661,2003.0,Au,Simulated,22,22217984.731816325
1662,2004.0,Au,Simulated,22,22281661.67801764
1663,2005.0,Au,Simulated,22,25221832.555560336
1664,2006.0,Au,Simulated,22,25590257.790077973
1665,2007.0,Au,Simulated,22,24953704.16784149
1666,2008.0,Au,Simulated,22,24762995.03188414
1667,2009.0,Au,Simulated,22,25378536.11814706
1668,2010.0,Au,Simulated,22,24769830.06971705
1669,2011.0,Au,Simulated,22,24676504.38748375
1670,2012.0,Au,Simulated,22,24277363.93491853
1671,2013.0,Au,Simulated,22,24028483.695306808
1672,2014.0,Au,Simulated,22,22247355.919889517
1673,2015.0,Au,Simulated,22,21711700.878134552
1674,2016.0,Au,Simulated,22,20631769.31816219
1675,2017.0,Au,Simulated,22,19536024.794603307
1676,2018.0,Au,Simulated,22,19066606.245140057
1677,2019.0,Au,Simulated,22,18866069.522327427
1678,2001.0,Au,Simulated,23,16212769.309294084
1679,2002.0,Au,Simulated,23,14515737.019892115
1680,2003.0,Au,Simulated,23,11243619.5900549
1681,2004.0,Au,Simulated,23,7996336.6182223745
1682,2005.0,Au,Simulated,23,7042709.318325247
1683,2006.0,Au,Simulated,23,9583433.299534276
1684,2007.0,Au,Simulated,23,11265250.249162337
1685,2008.0,Au,Simulated,23,12179082.570242075
1686,2009.0,Au,Simulated,23,10555814.70982566
1687,2010.0,Au,Simulated,23,10609591.316172842
1688,2011.0,Au,Simulated,23,15358153.447417228
1689,2012.0,Au,Simulated,23,17341824.681462873
1690,2013.0,Au,Simulated,23,15418439.354546571
1691,2014.0,Au,Simulated,23,15289480.741828112
1692,2015.0,Au,Simulated,23,17965407.09081843
1693,2016.0,Au,Simulated,23,18000937.63543909
1694,2017.0,Au,Simulated,23,18766425.53021335
1695,2018.0,Au,Simulated,23,18338247.83453388
1696,2019.0,Au,Simulated,23,18881493.71416495
1697,2001.0,Au,Simulated,24,19221920.923024576
1698,2002.0,Au,Simulated,24,19366322.168940134
1699,2003.0,Au,Simulated,24,19148821.257145204
1700,2004.0,Au,Simulated,24,18829967.532603856
1701,2005.0,Au,Simulated,24,18417275.593481757
1702,2006.0,Au,Simulated,24,18196038.81118038
1703,2007.0,Au,Simulated,24,18539967.57213467
1704,2008.0,Au,Simulated,24,19354955.537603427
1705,2009.0,Au,Simulated,24,20598490.1135943
1706,2010.0,Au,Simulated,24,22274821.68213058
1707,2011.0,Au,Simulated,24,24299682.541773707
1708,2012.0,Au,Simulated,24,26437436.57292509
1709,2013.0,Au,Simulated,24,28455957.45222473
1710,2014.0,Au,Simulated,24,29671986.34837036
1711,2015.0,Au,Simulated,24,30049507.47139308
1712,2016.0,Au,Simulated,24,29176506.23104502
1713,2017.0,Au,Simulated,24,27375152.99425688
1714,2018.0,Au,Simulated,24,25061401.954581656
1715,2019.0,Au,Simulated,24,22475715.55673004
1716,2001.0,Au,Simulated,25,18569175.479886223
1717,2002.0,Au,Simulated,25,20451411.73307675
1718,2003.0,Au,Simulated,25,22120846.38502334
1719,2004.0,Au,Simulated,25,23231388.41015686
1720,2005.0,Au,Simulated,25,24096065.38495223
1721,2006.0,Au,Simulated,25,24737805.46354394
1722,2007.0,Au,Simulated,25,25190749.14092174
1723,2008.0,Au,Simulated,25,25493313.823932994
1724,2009.0,Au,Simulated,25,25963516.82946712
1725,2010.0,Au,Simulated,25,26381286.92920071
1726,2011.0,Au,Simulated,25,27013443.434932552
1727,2012.0,Au,Simulated,25,27692554.995066263
1728,2013.0,Au,Simulated,25,28577141.656409398
1729,2014.0,Au,Simulated,25,29203480.33952304
1730,2015.0,Au,Simulated,25,29898393.02606275
1731,2016.0,Au,Simulated,25,30347965.89073085
1732,2017.0,Au,Simulated,25,30675419.16166526
1733,2018.0,Au,Simulated,25,30916167.031038653
1734,2019.0,Au,Simulated,25,31148297.874232147
1735,2001.0,Cu,Simulated,0,767.4242762960847
1736,2002.0,Cu,Simulated,0,1288.4950483055732
1737,2003.0,Cu,Simulated,0,1838.129026371872
1738,2004.0,Cu,Simulated,0,2142.17185197221
1739,2005.0,Cu,Simulated,0,2778.6261097229835
1740,2006.0,Cu,Simulated,0,3255.708695874996
1741,2007.0,Cu,Simulated,0,3743.219571392965
1742,2008.0,Cu,Simulated,0,4013.698277401571
1743,2009.0,Cu,Simulated,0,4079.289173201844
1744,2010.0,Cu,Simulated,0,4064.959109628997
1745,2011.0,Cu,Simulated,0,4366.495344296451
1746,2012.0,Cu,Simulated,0,4038.435115755589
1747,2013.0,Cu,Simulated,0,4047.612327145392
1748,2014.0,Cu,Simulated,0,4125.696280860034
1749,2015.0,Cu,Simulated,0,4028.154890170777
1750,2016.0,Cu,Simulated,0,3841.3648034072994
1751,2017.0,Cu,Simulated,0,3862.113825016837
1752,2018.0,Cu,Simulated,0,3873.528725818549
1753,2019.0,Cu,Simulated,0,3861.645054470624
1754,2001.0,Cu,Simulated,1,1314.8277026563303
1755,2002.0,Cu,Simulated,1,1399.779985522074
1756,2003.0,Cu,Simulated,1,1729.6139924465415
1757,2004.0,Cu,Simulated,1,2225.5262701721017
1758,2005.0,Cu,Simulated,1,2669.0002564373845
1759,2006.0,Cu,Simulated,1,3149.440126936074
1760,2007.0,Cu,Simulated,1,3731.018352365949
1761,2008.0,Cu,Simulated,1,4205.679902936373
1762,2009.0,Cu,Simulated,1,4464.238285391756
1763,2010.0,Cu,Simulated,1,4534.271636524363
1764,2011.0,Cu,Simulated,1,4569.025842997288
1765,2012.0,Cu,Simulated,1,4168.908086176095
1766,2013.0,Cu,Simulated,1,3841.898752574475
1767,2014.0,Cu,Simulated,1,3520.600062622083
1768,2015.0,Cu,Simulated,1,3146.95747380746
1769,2016.0,Cu,Simulated,1,2707.3573450449667
1770,2017.0,Cu,Simulated,1,2339.100975461639
1771,2018.0,Cu,Simulated,1,2011.005514155648
1772,2019.0,Cu,Simulated,1,1721.459615323735
1773,2001.0,Cu,Simulated,2,1444.0592682207057
1774,2002.0,Cu,Simulated,2,1779.5543310847677
1775,2003.0,Cu,Simulated,2,2595.3514872846768
1776,2004.0,Cu,Simulated,2,2653.7793942317
1777,2005.0,Cu,Simulated,2,2807.0521396148088
1778,2006.0,Cu,Simulated,2,3296.8310461587484
1779,2007.0,Cu,Simulated,2,3622.4483910911313
1780,2008.0,Cu,Simulated,2,3846.8826564232095
1781,2009.0,Cu,Simulated,2,3727.006168636561
1782,2010.0,Cu,Simulated,2,3394.9762447034705
1783,2011.0,Cu,Simulated,2,3421.737640771881
1784,2012.0,Cu,Simulated,2,3437.693585602085
1785,2013.0,Cu,Simulated,2,3413.1635370288154
1786,2014.0,Cu,Simulated,2,3437.3658807190204
1787,2015.0,Cu,Simulated,2,3517.605752874784
1788,2016.0,Cu,Simulated,2,3108.455733934784
1789,2017.0,Cu,Simulated,2,3332.98745199651
1790,2018.0,Cu,Simulated,2,3341.351888632063
1791,2019.0,Cu,Simulated,2,3262.937545779925
1792,2001.0,Cu,Simulated,3,1440.2693173621549
1793,2002.0,Cu,Simulated,3,1730.9842943231924
1794,2003.0,Cu,Simulated,3,2151.076822597879
1795,2004.0,Cu,Simulated,3,2383.2313629123723
1796,2005.0,Cu,Simulated,3,2624.396658571743
1797,2006.0,Cu,Simulated,3,2954.939808363777
1798,2007.0,Cu,Simulated,3,3380.8809609469804
1799,2008.0,Cu,Simulated,3,3782.2973625251566
1800,2009.0,Cu,Simulated,3,3902.2629334500944
1801,2010.0,Cu,Simulated,3,3721.160980413575
1802,2011.0,Cu,Simulated,3,3692.5347369197193
1803,2012.0,Cu,Simulated,3,3563.684654385481
1804,2013.0,Cu,Simulated,3,3510.2796985515124
1805,2014.0,Cu,Simulated,3,3552.368244331201
1806,2015.0,Cu,Simulated,3,3619.330192035235
1807,2016.0,Cu,Simulated,3,3693.912547597262
1808,2017.0,Cu,Simulated,3,3863.34885122196
1809,2018.0,Cu,Simulated,3,4112.205793968151
1810,2019.0,Cu,Simulated,3,4381.848013862912
1811,2001.0,Cu,Simulated,4,731.3020005154259
1812,2002.0,Cu,Simulated,4,1173.6675360414083
1813,2003.0,Cu,Simulated,4,1903.705212449686
1814,2004.0,Cu,Simulated,4,2338.9541463270853
1815,2005.0,Cu,Simulated,4,2854.33379069377
1816,2006.0,Cu,Simulated,4,3431.3607429240137
1817,2007.0,Cu,Simulated,4,4093.9882747429374
1818,2008.0,Cu,Simulated,4,4724.607472087005
1819,2009.0,Cu,Simulated,4,5340.499638741895
1820,2010.0,Cu,Simulated,4,5681.701956812223
1821,2011.0,Cu,Simulated,4,5915.283940421619
1822,2012.0,Cu,Simulated,4,6070.023885590272
1823,2013.0,Cu,Simulated,4,5957.052493752597
1824,2014.0,Cu,Simulated,4,5887.789862165087
1825,2015.0,Cu,Simulated,4,5833.901713044771
1826,2016.0,Cu,Simulated,4,5450.86287758572
1827,2017.0,Cu,Simulated,4,5260.575589544518
1828,2018.0,Cu,Simulated,4,5043.051787234175
1829,2019.0,Cu,Simulated,4,4858.54090160096
1830,2001.0,Cu,Simulated,5,1383.8809883908214
1831,2002.0,Cu,Simulated,5,1594.1845189803464
1832,2003.0,Cu,Simulated,5,2621.011336385749
1833,2004.0,Cu,Simulated,5,3068.1441339950456
1834,2005.0,Cu,Simulated,5,3737.0608446205097
1835,2006.0,Cu,Simulated,5,4420.21365504752
1836,2007.0,Cu,Simulated,5,4658.572588308276
1837,2008.0,Cu,Simulated,5,4241.933275369386
1838,2009.0,Cu,Simulated,5,3740.9519528118817
1839,2010.0,Cu,Simulated,5,3301.217720887605
1840,2011.0,Cu,Simulated,5,2844.092417068713
1841,2012.0,Cu,Simulated,5,2574.6863850416576
1842,2013.0,Cu,Simulated,5,2355.6606774317866
1843,2014.0,Cu,Simulated,5,2075.9690279878787
1844,2015.0,Cu,Simulated,5,2013.73096066459
1845,2016.0,Cu,Simulated,5,1766.7772490263676
1846,2017.0,Cu,Simulated,5,2194.17029784375
1847,2018.0,Cu,Simulated,5,2978.099082463648
1848,2019.0,Cu,Simulated,5,4483.41639431329
1849,2001.0,Cu,Simulated,6,1256.0898842988904
1850,2002.0,Cu,Simulated,6,1313.256787221633
1851,2003.0,Cu,Simulated,6,1746.094850485283
1852,2004.0,Cu,Simulated,6,1858.362467759493
1853,2005.0,Cu,Simulated,6,1835.741037556992
1854,2006.0,Cu,Simulated,6,1958.008702573606
1855,2007.0,Cu,Simulated,6,2183.7187185834505
1856,2008.0,Cu,Simulated,6,2413.41189892053
1857,2009.0,Cu,Simulated,6,2648.4041312192558
1858,2010.0,Cu,Simulated,6,2864.9804247110724
1859,2011.0,Cu,Simulated,6,3156.000094968532
1860,2012.0,Cu,Simulated,6,3364.839261442637
1861,2013.0,Cu,Simulated,6,3499.37915356054
1862,2014.0,Cu,Simulated,6,3544.277582067285
1863,2015.0,Cu,Simulated,6,3462.1886359994564
1864,2016.0,Cu,Simulated,6,3248.246580270513
1865,2017.0,Cu,Simulated,6,3008.8638270754795
1866,2018.0,Cu,Simulated,6,2674.048899343233
1867,2019.0,Cu,Simulated,6,2415.950787971524
1868,2001.0,Cu,Simulated,7,1187.8889910883822
1869,2002.0,Cu,Simulated,7,1447.5337416545483
1870,2003.0,Cu,Simulated,7,1997.42556309568
1871,2004.0,Cu,Simulated,7,2014.8317981855807
1872,2005.0,Cu,Simulated,7,2485.378189786053
1873,2006.0,Cu,Simulated,7,3102.613799473796
1874,2007.0,Cu,Simulated,7,3108.5354966505483
1875,2008.0,Cu,Simulated,7,3685.212103442728
1876,2009.0,Cu,Simulated,7,3422.3613609868366
1877,2010.0,Cu,Simulated,7,2983.0328070941387
1878,2011.0,Cu,Simulated,7,2896.128335083283
1879,2012.0,Cu,Simulated,7,2532.1714043786355
1880,2013.0,Cu,Simulated,7,2271.796832937386
1881,2014.0,Cu,Simulated,7,2253.1150448860385
1882,2015.0,Cu,Simulated,7,2272.91580840832
1883,2016.0,Cu,Simulated,7,2506.6502102969266
1884,2017.0,Cu,Simulated,7,3028.345847116376
1885,2018.0,Cu,Simulated,7,3770.18574640479
1886,2019.0,Cu,Simulated,7,4589.654459904191
1887,2001.0,Cu,Simulated,8,1425.9679343598118
1888,2002.0,Cu,Simulated,8,1692.3801817200715
1889,2003.0,Cu,Simulated,8,1888.6066565029396
1890,2004.0,Cu,Simulated,8,2277.038076107044
1891,2005.0,Cu,Simulated,8,2712.0611146147226
1892,2006.0,Cu,Simulated,8,3518.7121457740923
1893,2007.0,Cu,Simulated,8,4375.240344134844
1894,2008.0,Cu,Simulated,8,4937.88736645041
1895,2009.0,Cu,Simulated,8,5135.398607667899
1896,2010.0,Cu,Simulated,8,4603.746283019642
1897,2011.0,Cu,Simulated,8,4109.739271403942
1898,2012.0,Cu,Simulated,8,3786.551081693923
1899,2013.0,Cu,Simulated,8,3569.382135616165
1900,2014.0,Cu,Simulated,8,3338.639352463796
1901,2015.0,Cu,Simulated,8,3247.202527339057
1902,2016.0,Cu,Simulated,8,2724.883447819081
1903,2017.0,Cu,Simulated,8,2580.0486534162305
1904,2018.0,Cu,Simulated,8,2407.1688453360625
1905,2019.0,Cu,Simulated,8,2203.7746934899783
1906,2001.0,Cu,Simulated,9,1009.3649108933732
1907,2002.0,Cu,Simulated,9,1388.0716403775375
1908,2003.0,Cu,Simulated,9,2311.959121106371
1909,2004.0,Cu,Simulated,9,2427.6597803649533
1910,2005.0,Cu,Simulated,9,2939.405826719244
1911,2006.0,Cu,Simulated,9,3821.349851600055
1912,2007.0,Cu,Simulated,9,3658.0316971192938
1913,2008.0,Cu,Simulated,9,3855.6548285987487
1914,2009.0,Cu,Simulated,9,3677.7060394448345
1915,2010.0,Cu,Simulated,9,3386.523767352908
1916,2011.0,Cu,Simulated,9,3359.083029047968
1917,2012.0,Cu,Simulated,9,3349.7102950835265
1918,2013.0,Cu,Simulated,9,3414.9429956806875
1919,2014.0,Cu,Simulated,9,3509.2856998049187
1920,2015.0,Cu,Simulated,9,3560.90185217264
1921,2016.0,Cu,Simulated,9,3476.893171427777
1922,2017.0,Cu,Simulated,9,3784.921200017969
1923,2018.0,Cu,Simulated,9,3895.17848102464
1924,2019.0,Cu,Simulated,9,4051.631612738447
1925,2001.0,Cu,Simulated,10,1348.275649080342
1926,2002.0,Cu,Simulated,10,1981.0081268657405
1927,2003.0,Cu,Simulated,10,1664.670397487128
1928,2004.0,Cu,Simulated,10,2220.8769796814645
1929,2005.0,Cu,Simulated,10,2049.136648532378
1930,2006.0,Cu,Simulated,10,2700.919285699283
1931,2007.0,Cu,Simulated,10,3359.3602047813406
1932,2008.0,Cu,Simulated,10,4560.224326402283
1933,2009.0,Cu,Simulated,10,5354.624224122264
1934,2010.0,Cu,Simulated,10,6176.601335534077
1935,2011.0,Cu,Simulated,10,6654.6022703819135
1936,2012.0,Cu,Simulated,10,6770.235365756805
1937,2013.0,Cu,Simulated,10,5935.056965955423
1938,2014.0,Cu,Simulated,10,6160.194390380451
1939,2015.0,Cu,Simulated,10,5154.863129088497
1940,2016.0,Cu,Simulated,10,4863.30838290505
1941,2017.0,Cu,Simulated,10,4409.490271833104
